speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,145,208,599,0.17427884615384615,7,54,58,26,0,50,SK8T.tsv
4,152,173,475,0.21965317919075145,23,54,49,26,50,100,SK8T.tsv
4,234,203,697,0.2881773399014778,69,61,65,39,100,150,SK8T.tsv
4,120,162,485,0.18518518518518517,34,31,46,9,150,200,SK8T.tsv
4,158,214,574,0.18457943925233644,59,66,11,22,200,250,SK8T.tsv
4,182,227,748,0.20044052863436124,33,43,40,66,250,300,SK8T.tsv
4,175,262,977,0.16698473282442747,38,42,30,65,300,350,SK8T.tsv
4,189,197,639,0.2398477157360406,49,26,71,43,350,400,SK8T.tsv
4,146,210,673,0.1738095238095238,11,39,48,48,400,450,SK8T.tsv
4,300,277,1105,0.27075812274368233,77,78,84,61,450,500,SK8T.tsv
4,42,84,151,0.125,1,18,14,9,500,517,SK8T.tsv
