speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,120,183,590,0.16393442622950818,58,57,5,0,0,50,SH4V.tsv
4,117,147,371,0.1989795918367347,45,45,27,0,50,100,SH4V.tsv
4,79,117,269,0.16880341880341881,31,18,27,3,100,150,SH4V.tsv
4,92,155,349,0.14838709677419354,39,23,30,0,150,200,SH4V.tsv
4,93,117,262,0.1987179487179487,34,24,35,0,200,250,SH4V.tsv
4,87,110,258,0.19772727272727272,33,25,29,0,250,300,SH4V.tsv
4,91,141,289,0.16134751773049646,30,29,32,0,300,350,SH4V.tsv
4,88,137,331,0.16058394160583941,34,31,23,0,350,400,SH4V.tsv
4,83,122,285,0.17008196721311475,34,29,20,0,400,450,SH4V.tsv
4,102,139,339,0.18345323741007194,34,39,29,0,450,500,SH4V.tsv
4,96,100,247,0.24,41,40,15,0,500,550,SH4V.tsv
4,86,115,234,0.18695652173913044,32,26,19,9,550,600,SH4V.tsv
4,110,137,344,0.20072992700729927,36,7,27,40,600,650,SH4V.tsv
4,150,157,429,0.23885350318471338,18,43,40,49,650,700,SH4V.tsv
4,119,195,612,0.15256410256410258,23,21,30,45,700,750,SH4V.tsv
4,164,240,736,0.17083333333333334,38,29,37,60,750,800,SH4V.tsv
4,87,114,353,0.19078947368421054,28,10,14,35,800,850,SH4V.tsv
4,115,200,524,0.14375,53,4,6,52,850,900,SH4V.tsv
4,104,183,456,0.14207650273224043,25,24,15,40,900,950,SH4V.tsv
4,123,163,423,0.18865030674846625,18,27,30,48,950,1000,SH4V.tsv
4,124,143,436,0.21678321678321677,46,11,22,45,1000,1050,SH4V.tsv
4,121,151,380,0.20033112582781457,43,33,4,41,1050,1100,SH4V.tsv
4,111,169,437,0.16420118343195267,37,20,9,45,1100,1150,SH4V.tsv
4,132,191,515,0.17277486910994763,42,29,10,51,1150,1200,SH4V.tsv
4,118,148,399,0.19932432432432431,43,10,23,42,1200,1250,SH4V.tsv
4,168,189,560,0.2222222222222222,61,57,14,36,1250,1300,SH4V.tsv
4,120,139,382,0.2158273381294964,42,26,10,42,1300,1350,SH4V.tsv
4,134,164,460,0.20426829268292682,51,15,18,50,1350,1400,SH4V.tsv
4,146,177,613,0.2062146892655367,58,10,15,63,1400,1450,SH4V.tsv
4,174,192,589,0.2265625,70,15,23,66,1450,1500,SH4V.tsv
4,134,179,488,0.1871508379888268,47,9,35,43,1500,1548,SH4V.tsv
