speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,87,116,236,0.1875,16,15,29,27,0,50,SVD4.tsv
4,85,122,270,0.17418032786885246,24,7,32,22,50,100,SVD4.tsv
4,117,148,310,0.19763513513513514,21,28,38,30,100,150,SVD4.tsv
4,111,137,305,0.20255474452554745,33,27,32,19,150,200,SVD4.tsv
4,120,160,367,0.1875,19,15,49,37,200,250,SVD4.tsv
4,108,142,286,0.19014084507042253,33,11,26,38,250,300,SVD4.tsv
4,151,161,371,0.234472049689441,49,29,38,35,300,350,SVD4.tsv
4,156,168,449,0.23214285714285715,50,11,51,44,350,400,SVD4.tsv
4,105,138,272,0.19021739130434784,24,16,33,32,400,450,SVD4.tsv
4,143,122,337,0.2930327868852459,35,41,29,38,450,500,SVD4.tsv
4,142,184,487,0.19293478260869565,11,23,57,51,500,550,SVD4.tsv
4,187,182,465,0.25686813186813184,44,42,61,40,550,600,SVD4.tsv
4,147,156,397,0.23557692307692307,33,40,40,34,600,650,SVD4.tsv
4,134,153,373,0.21895424836601307,33,27,38,36,650,700,SVD4.tsv
4,99,137,287,0.18065693430656934,24,32,19,24,700,750,SVD4.tsv
4,127,154,358,0.20616883116883117,40,9,39,39,750,800,SVD4.tsv
4,136,158,374,0.21518987341772153,33,31,36,36,800,850,SVD4.tsv
4,159,196,541,0.20280612244897958,54,8,47,50,850,900,SVD4.tsv
4,141,168,368,0.20982142857142858,49,7,48,37,900,950,SVD4.tsv
4,109,161,380,0.16925465838509315,40,8,44,17,950,1000,SVD4.tsv
4,144,153,377,0.23529411764705882,33,37,55,19,1000,1050,SVD4.tsv
4,151,226,596,0.1670353982300885,58,3,31,59,1050,1100,SVD4.tsv
4,41,71,121,0.1443661971830986,17,0,10,14,1100,1118,SVD4.tsv
