speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,123,138,337,0.22282608695652173,44,21,35,23,0,50,SNCR.tsv
4,148,149,443,0.2483221476510067,36,44,43,25,50,100,SNCR.tsv
4,135,182,434,0.18543956043956045,41,25,49,20,100,150,SNCR.tsv
4,187,164,554,0.2850609756097561,56,44,56,31,150,200,SNCR.tsv
4,102,132,317,0.19318181818181818,27,23,38,14,200,250,SNCR.tsv
4,139,160,407,0.2171875,49,28,47,15,250,300,SNCR.tsv
4,103,135,309,0.19074074074074074,36,11,39,17,300,350,SNCR.tsv
4,78,135,255,0.14444444444444443,26,21,27,4,350,400,SNCR.tsv
4,100,132,282,0.1893939393939394,17,29,37,17,400,450,SNCR.tsv
4,51,101,191,0.12623762376237624,0,20,18,13,450,475,SNCR.tsv
