speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,103,144,357,0.17881944444444445,32,31,25,15,0,50,SBM6.tsv
4,91,102,241,0.22303921568627452,28,27,24,12,50,100,SBM6.tsv
4,86,119,295,0.18067226890756302,35,31,18,2,100,150,SBM6.tsv
4,98,107,284,0.22897196261682243,23,32,26,17,150,200,SBM6.tsv
4,75,90,250,0.20833333333333334,24,29,16,6,200,250,SBM6.tsv
4,94,116,246,0.2025862068965517,26,30,24,14,250,300,SBM6.tsv
4,92,131,293,0.17557251908396945,34,26,29,3,300,350,SBM6.tsv
4,87,126,284,0.17261904761904762,28,23,21,15,350,400,SBM6.tsv
4,96,135,289,0.17777777777777778,34,29,22,11,400,450,SBM6.tsv
4,96,112,239,0.21428571428571427,32,18,28,18,450,500,SBM6.tsv
4,109,157,480,0.1735668789808917,42,10,29,28,500,550,SBM6.tsv
4,93,152,362,0.15296052631578946,32,26,22,13,550,600,SBM6.tsv
4,124,132,342,0.23484848484848486,40,32,24,28,600,650,SBM6.tsv
4,139,166,385,0.20933734939759036,43,32,30,34,650,700,SBM6.tsv
4,117,135,339,0.21666666666666667,43,16,41,17,700,750,SBM6.tsv
4,103,168,379,0.15327380952380953,39,22,21,21,750,800,SBM6.tsv
4,120,199,579,0.1507537688442211,30,5,51,34,800,850,SBM6.tsv
4,113,179,458,0.15782122905027932,46,2,37,28,850,900,SBM6.tsv
4,71,135,367,0.13148148148148148,32,1,33,5,900,950,SBM6.tsv
4,97,163,414,0.14877300613496933,44,10,40,3,950,1000,SBM6.tsv
4,116,155,419,0.1870967741935484,47,0,40,29,1000,1050,SBM6.tsv
4,114,177,513,0.16101694915254236,42,5,45,22,1050,1100,SBM6.tsv
4,81,108,259,0.1875,16,29,22,14,1100,1150,SBM6.tsv
4,128,140,331,0.22857142857142856,34,27,35,32,1150,1200,SBM6.tsv
4,107,139,334,0.19244604316546762,38,17,34,18,1200,1250,SBM6.tsv
4,131,150,376,0.21833333333333332,28,38,55,10,1250,1300,SBM6.tsv
4,72,115,237,0.1565217391304348,25,16,13,18,1300,1350,SBM6.tsv
4,119,130,363,0.22884615384615384,42,14,29,34,1350,1400,SBM6.tsv
4,106,133,326,0.19924812030075187,26,41,28,11,1400,1450,SBM6.tsv
4,127,164,390,0.19359756097560976,46,46,24,11,1450,1500,SBM6.tsv
4,89,127,271,0.17519685039370078,24,34,30,1,1500,1550,SBM6.tsv
4,113,160,320,0.1765625,40,33,17,23,1550,1600,SBM6.tsv
4,80,115,241,0.17391304347826086,25,22,22,11,1600,1650,SBM6.tsv
4,132,172,483,0.19186046511627908,44,44,41,3,1650,1700,SBM6.tsv
4,118,146,362,0.20205479452054795,40,39,31,8,1700,1750,SBM6.tsv
4,107,134,300,0.19962686567164178,28,40,32,7,1750,1800,SBM6.tsv
4,115,138,345,0.20833333333333334,27,35,38,15,1800,1850,SBM6.tsv
4,94,143,307,0.16433566433566432,30,27,37,0,1850,1900,SBM6.tsv
4,109,124,273,0.21975806451612903,29,33,23,24,1900,1950,SBM6.tsv
4,99,124,292,0.19959677419354838,19,37,32,11,1950,2000,SBM6.tsv
4,132,164,385,0.20121951219512196,38,43,34,17,2000,2050,SBM6.tsv
4,126,148,322,0.21283783783783783,43,38,23,22,2050,2100,SBM6.tsv
4,83,120,245,0.17291666666666666,27,25,25,6,2100,2150,SBM6.tsv
4,100,135,337,0.18518518518518517,33,28,35,4,2150,2200,SBM6.tsv
4,135,148,445,0.22804054054054054,36,48,34,17,2200,2250,SBM6.tsv
4,121,136,371,0.22242647058823528,46,31,40,4,2250,2300,SBM6.tsv
4,107,159,409,0.16823899371069181,46,32,29,0,2300,2350,SBM6.tsv
4,102,135,386,0.18888888888888888,42,31,23,6,2350,2400,SBM6.tsv
4,177,177,660,0.25,61,52,64,0,2400,2450,SBM6.tsv
4,178,212,760,0.2099056603773585,62,38,72,6,2450,2500,SBM6.tsv
4,156,177,605,0.22033898305084745,64,61,20,11,2500,2550,SBM6.tsv
4,93,126,366,0.18452380952380953,21,31,31,10,2550,2600,SBM6.tsv
4,81,124,275,0.16330645161290322,24,22,24,11,2600,2650,SBM6.tsv
4,98,131,341,0.18702290076335878,38,19,41,0,2650,2700,SBM6.tsv
4,88,130,281,0.16923076923076924,25,26,28,9,2700,2750,SBM6.tsv
4,114,152,365,0.1875,24,37,39,14,2750,2800,SBM6.tsv
4,128,175,393,0.18285714285714286,42,42,21,23,2800,2850,SBM6.tsv
4,76,110,231,0.17272727272727273,15,20,29,12,2850,2885,SBM6.tsv
