speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,117,175,429,0.16714285714285715,41,47,29,0,0,50,S68E.tsv
4,131,181,428,0.18093922651933703,44,42,39,6,50,100,S68E.tsv
4,98,126,271,0.19444444444444445,24,24,36,14,100,150,S68E.tsv
4,113,161,410,0.17546583850931677,43,37,20,13,150,200,S68E.tsv
4,115,174,461,0.16522988505747127,45,22,48,0,200,250,S68E.tsv
4,139,173,480,0.20086705202312138,49,34,46,10,250,300,S68E.tsv
4,125,196,543,0.15943877551020408,54,2,58,11,300,350,S68E.tsv
4,121,189,568,0.16005291005291006,35,26,52,8,350,400,S68E.tsv
4,123,169,459,0.1819526627218935,35,49,26,13,400,450,S68E.tsv
4,121,180,468,0.16805555555555557,25,47,36,13,450,500,S68E.tsv
4,137,206,557,0.1662621359223301,56,65,16,0,500,550,S68E.tsv
4,160,218,717,0.1834862385321101,42,61,52,5,550,600,S68E.tsv
4,113,181,414,0.15607734806629833,46,30,37,0,600,650,S68E.tsv
4,65,117,222,0.1388888888888889,22,25,18,0,650,678,S68E.tsv
