speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,70,85,182,0.20588235294117646,28,10,21,11,0,50,SG56.tsv
4,86,110,235,0.19545454545454546,26,14,20,26,50,100,SG56.tsv
4,81,107,216,0.18925233644859812,23,17,22,19,100,150,SG56.tsv
4,85,74,222,0.28716216216216217,22,18,22,23,150,200,SG56.tsv
4,108,126,322,0.21428571428571427,29,10,32,37,200,250,SG56.tsv
4,73,79,199,0.2310126582278481,18,21,11,23,250,300,SG56.tsv
4,92,134,322,0.17164179104477612,23,22,10,37,300,350,SG56.tsv
4,95,123,271,0.19308943089430894,17,31,18,29,350,400,SG56.tsv
4,98,141,366,0.17375886524822695,34,22,17,25,400,450,SG56.tsv
4,93,121,297,0.1921487603305785,32,4,26,31,450,500,SG56.tsv
4,57,120,233,0.11875,7,15,16,19,500,550,SG56.tsv
4,76,88,218,0.2159090909090909,19,10,20,27,550,600,SG56.tsv
4,65,107,203,0.15186915887850466,10,16,16,23,600,650,SG56.tsv
4,68,102,208,0.16666666666666666,17,16,13,22,650,700,SG56.tsv
4,72,102,213,0.17647058823529413,23,24,19,6,700,750,SG56.tsv
4,73,96,209,0.19010416666666666,16,13,21,23,750,800,SG56.tsv
4,89,116,250,0.19181034482758622,14,21,24,30,800,850,SG56.tsv
4,114,117,232,0.24358974358974358,25,32,29,28,850,900,SG56.tsv
4,73,119,254,0.15336134453781514,30,6,11,26,900,950,SG56.tsv
4,45,127,276,0.08858267716535433,17,15,5,8,950,1000,SG56.tsv
4,131,215,581,0.15232558139534882,54,18,10,49,1000,1050,SG56.tsv
4,90,167,418,0.1347305389221557,42,2,3,43,1050,1100,SG56.tsv
4,90,152,366,0.14802631578947367,0,36,15,39,1100,1150,SG56.tsv
4,77,111,229,0.17342342342342343,17,17,21,22,1150,1200,SG56.tsv
4,94,112,252,0.20982142857142858,32,13,12,37,1200,1250,SG56.tsv
4,74,171,348,0.10818713450292397,28,7,10,29,1250,1300,SG56.tsv
4,112,162,356,0.1728395061728395,45,1,25,41,1300,1350,SG56.tsv
4,123,192,417,0.16015625,41,12,27,43,1350,1400,SG56.tsv
4,62,148,381,0.10472972972972973,0,9,25,28,1400,1450,SG56.tsv
4,85,127,288,0.1673228346456693,16,11,28,30,1450,1500,SG56.tsv
4,91,124,305,0.18346774193548387,37,3,23,28,1500,1550,SG56.tsv
4,70,132,280,0.13257575757575757,29,0,17,24,1550,1600,SG56.tsv
4,102,203,559,0.12561576354679804,23,34,2,43,1600,1650,SG56.tsv
4,84,155,389,0.13548387096774195,42,0,42,0,1650,1700,SG56.tsv
4,70,132,324,0.13257575757575757,35,0,35,0,1700,1735,SG56.tsv
