speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,68,88,207,0.19318181818181818,24,19,25,0,0,50,SZB2.tsv
4,65,110,255,0.14772727272727273,18,23,24,0,50,100,SZB2.tsv
4,98,129,342,0.18992248062015504,29,34,35,0,100,150,SZB2.tsv
4,73,107,244,0.1705607476635514,24,20,29,0,150,200,SZB2.tsv
4,81,126,359,0.16071428571428573,31,28,20,2,200,250,SZB2.tsv
4,78,110,249,0.17727272727272728,32,20,26,0,250,300,SZB2.tsv
4,61,108,254,0.1412037037037037,29,8,24,0,300,350,SZB2.tsv
4,55,107,264,0.12850467289719625,23,16,16,0,350,400,SZB2.tsv
4,55,107,258,0.12850467289719625,24,12,19,0,400,450,SZB2.tsv
4,67,103,234,0.16262135922330098,25,20,22,0,450,500,SZB2.tsv
4,67,119,240,0.1407563025210084,23,29,15,0,500,550,SZB2.tsv
4,88,121,270,0.18181818181818182,34,25,29,0,550,600,SZB2.tsv
4,85,121,295,0.1756198347107438,30,34,21,0,600,650,SZB2.tsv
4,83,118,289,0.17584745762711865,38,7,38,0,650,700,SZB2.tsv
4,70,86,222,0.20348837209302326,29,19,22,0,700,750,SZB2.tsv
4,77,104,274,0.18509615384615385,27,18,32,0,750,800,SZB2.tsv
4,113,136,360,0.20772058823529413,31,43,39,0,800,850,SZB2.tsv
4,83,104,286,0.19951923076923078,30,22,31,0,850,900,SZB2.tsv
4,56,125,335,0.112,21,10,25,0,900,950,SZB2.tsv
4,78,105,262,0.18571428571428572,24,22,32,0,950,1000,SZB2.tsv
4,97,127,319,0.19094488188976377,37,25,35,0,1000,1050,SZB2.tsv
4,82,132,305,0.1553030303030303,20,30,32,0,1050,1100,SZB2.tsv
4,76,108,244,0.17592592592592593,31,33,12,0,1100,1150,SZB2.tsv
4,81,114,285,0.17763157894736842,11,36,34,0,1150,1200,SZB2.tsv
4,65,87,200,0.1867816091954023,25,19,21,0,1200,1250,SZB2.tsv
4,37,97,260,0.09536082474226804,11,9,17,0,1250,1300,SZB2.tsv
4,116,112,354,0.25892857142857145,26,49,41,0,1300,1350,SZB2.tsv
4,51,86,184,0.14825581395348839,20,18,12,1,1350,1400,SZB2.tsv
4,66,119,295,0.13865546218487396,28,16,22,0,1400,1450,SZB2.tsv
4,71,126,278,0.14087301587301587,27,30,14,0,1450,1500,SZB2.tsv
4,35,112,278,0.078125,11,11,13,0,1500,1550,SZB2.tsv
4,48,112,235,0.10714285714285714,15,18,15,0,1550,1600,SZB2.tsv
4,16,103,238,0.038834951456310676,8,5,3,0,1600,1650,SZB2.tsv
4,67,114,273,0.14692982456140352,29,18,20,0,1650,1700,SZB2.tsv
4,23,79,142,0.07278481012658228,11,6,6,0,1700,1726,SZB2.tsv
