speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,93,118,287,0.19703389830508475,34,18,32,9,0,50,SBZ7.tsv
4,112,131,349,0.21374045801526717,28,3,36,45,50,100,SBZ7.tsv
4,104,137,302,0.1897810218978102,33,1,30,40,100,150,SBZ7.tsv
4,76,118,232,0.16101694915254236,15,3,28,30,150,200,SBZ7.tsv
4,104,136,354,0.19117647058823528,21,12,32,39,200,250,SBZ7.tsv
4,106,121,301,0.2190082644628099,26,12,33,35,250,300,SBZ7.tsv
4,80,113,291,0.17699115044247787,5,3,38,34,300,350,SBZ7.tsv
4,111,117,320,0.23717948717948717,27,10,43,31,350,400,SBZ7.tsv
4,109,149,344,0.18288590604026847,24,15,40,30,400,450,SBZ7.tsv
4,86,115,330,0.18695652173913044,27,5,36,18,450,500,SBZ7.tsv
4,101,120,288,0.21041666666666667,32,19,34,16,500,550,SBZ7.tsv
4,116,133,402,0.21804511278195488,35,0,45,36,550,600,SBZ7.tsv
4,71,100,230,0.1775,21,22,8,20,600,650,SBZ7.tsv
4,81,98,257,0.2066326530612245,31,22,23,5,650,700,SBZ7.tsv
4,77,102,220,0.18872549019607843,28,13,19,17,700,750,SBZ7.tsv
4,105,161,417,0.16304347826086957,40,3,40,22,750,800,SBZ7.tsv
4,91,124,279,0.18346774193548387,29,12,24,26,800,850,SBZ7.tsv
4,124,151,454,0.2052980132450331,19,29,47,29,850,900,SBZ7.tsv
4,104,133,340,0.19548872180451127,37,11,25,31,900,950,SBZ7.tsv
4,79,120,269,0.16458333333333333,30,9,19,21,950,1000,SBZ7.tsv
4,70,121,245,0.1446280991735537,26,13,4,27,1000,1050,SBZ7.tsv
4,98,150,436,0.16333333333333333,30,2,35,31,1050,1100,SBZ7.tsv
4,114,172,453,0.16569767441860464,22,1,46,45,1100,1150,SBZ7.tsv
4,74,148,364,0.125,34,5,34,1,1150,1200,SBZ7.tsv
4,67,121,235,0.1384297520661157,19,3,24,21,1200,1238,SBZ7.tsv
