speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,123,131,371,0.23473282442748092,43,39,20,21,0,50,S3N4.tsv
4,121,140,376,0.21607142857142858,29,41,9,42,50,100,S3N4.tsv
4,91,148,345,0.15371621621621623,15,37,3,36,100,150,S3N4.tsv
4,129,142,379,0.22711267605633803,13,52,25,39,150,200,S3N4.tsv
4,103,128,256,0.201171875,25,33,26,19,200,250,S3N4.tsv
4,82,95,249,0.21578947368421053,20,30,8,24,250,300,S3N4.tsv
4,94,161,343,0.14596273291925466,22,39,9,24,300,350,S3N4.tsv
4,73,120,231,0.15208333333333332,7,30,23,13,350,400,S3N4.tsv
4,83,113,246,0.1836283185840708,14,33,16,20,400,450,S3N4.tsv
4,76,132,292,0.14393939393939395,0,33,22,21,450,500,S3N4.tsv
4,95,127,274,0.18700787401574803,24,37,17,17,500,550,S3N4.tsv
4,58,96,187,0.15104166666666666,19,23,5,11,550,600,S3N4.tsv
4,67,84,175,0.19940476190476192,8,26,16,17,600,638,S3N4.tsv
