speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,131,132,309,0.2481060606060606,28,35,29,39,0,50,SXK2.tsv
4,94,119,291,0.19747899159663865,36,21,10,27,50,100,SXK2.tsv
4,95,153,424,0.15522875816993464,36,22,18,19,100,150,SXK2.tsv
4,111,160,526,0.1734375,49,44,0,18,150,200,SXK2.tsv
4,129,130,328,0.24807692307692308,37,37,16,39,200,250,SXK2.tsv
4,112,118,287,0.23728813559322035,37,39,2,34,250,300,SXK2.tsv
4,139,137,331,0.25364963503649635,30,48,27,34,300,350,SXK2.tsv
4,166,170,519,0.24411764705882352,29,64,51,22,350,400,SXK2.tsv
4,108,121,333,0.2231404958677686,11,41,39,17,400,450,SXK2.tsv
4,121,140,351,0.21607142857142858,14,47,39,21,450,500,SXK2.tsv
4,15,41,71,0.09146341463414634,0,7,7,1,500,512,SXK2.tsv
