speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,125,151,368,0.20695364238410596,33,41,40,11,0,50,SVP4.tsv
4,170,184,552,0.23097826086956522,56,63,51,0,50,100,SVP4.tsv
4,140,152,417,0.23026315789473684,33,51,56,0,100,150,SVP4.tsv
4,121,143,406,0.21153846153846154,39,37,45,0,150,200,SVP4.tsv
4,74,125,300,0.148,15,34,25,0,200,250,SVP4.tsv
4,168,187,593,0.22459893048128343,44,56,68,0,250,300,SVP4.tsv
4,115,155,379,0.18548387096774194,39,37,39,0,300,350,SVP4.tsv
4,110,141,471,0.1950354609929078,27,39,44,0,350,400,SVP4.tsv
4,117,148,400,0.19763513513513514,25,46,46,0,400,450,SVP4.tsv
4,104,95,236,0.2736842105263158,22,30,32,20,450,500,SVP4.tsv
4,122,127,353,0.24015748031496062,36,42,32,12,500,550,SVP4.tsv
4,93,111,221,0.20945945945945946,19,22,27,25,550,600,SVP4.tsv
4,96,113,245,0.21238938053097345,13,21,31,31,600,650,SVP4.tsv
4,62,117,267,0.13247863247863248,16,23,20,3,650,700,SVP4.tsv
4,122,166,397,0.18373493975903615,39,14,32,37,700,750,SVP4.tsv
4,132,174,460,0.1896551724137931,40,30,44,18,750,800,SVP4.tsv
4,94,137,308,0.17153284671532848,14,38,33,9,800,850,SVP4.tsv
4,150,150,392,0.25,41,44,48,17,850,900,SVP4.tsv
4,115,154,405,0.18668831168831168,51,0,44,20,900,950,SVP4.tsv
4,143,146,406,0.24486301369863014,50,0,43,50,950,1000,SVP4.tsv
4,97,113,346,0.21460176991150443,38,0,16,43,1000,1050,SVP4.tsv
4,113,108,276,0.26157407407407407,30,0,38,45,1050,1100,SVP4.tsv
4,99,141,421,0.17553191489361702,46,2,5,46,1100,1150,SVP4.tsv
4,28,74,136,0.0945945945945946,12,0,4,12,1150,1162,SVP4.tsv
