speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,70,143,336,0.12237762237762238,35,35,0,0,0,50,S3U3.tsv
4,87,177,437,0.1228813559322034,38,35,9,5,50,100,S3U3.tsv
4,113,163,404,0.17331288343558282,41,28,32,12,100,150,S3U3.tsv
4,102,124,260,0.2056451612903226,23,34,32,13,150,200,S3U3.tsv
4,107,124,276,0.2157258064516129,28,23,25,31,200,250,S3U3.tsv
4,141,168,400,0.20982142857142858,43,34,36,28,250,300,S3U3.tsv
4,129,141,359,0.22872340425531915,44,19,30,36,300,350,S3U3.tsv
4,93,132,321,0.17613636363636365,38,6,17,32,350,400,S3U3.tsv
4,86,149,323,0.14429530201342283,18,29,16,23,400,450,S3U3.tsv
4,117,145,330,0.20172413793103447,31,29,25,32,450,500,S3U3.tsv
4,116,145,364,0.2,22,19,43,32,500,550,S3U3.tsv
4,105,143,333,0.18356643356643357,36,22,20,27,550,600,S3U3.tsv
4,125,118,309,0.2648305084745763,41,21,29,34,600,650,S3U3.tsv
4,134,145,398,0.23103448275862068,33,33,47,21,650,700,S3U3.tsv
4,119,165,393,0.1803030303030303,26,27,33,33,700,750,S3U3.tsv
4,95,108,277,0.2199074074074074,11,32,29,23,750,800,S3U3.tsv
4,86,122,248,0.1762295081967213,8,28,30,20,800,850,S3U3.tsv
4,98,137,308,0.17883211678832117,12,27,29,30,850,900,S3U3.tsv
4,73,99,235,0.18434343434343434,22,0,26,25,900,950,S3U3.tsv
4,124,141,325,0.2198581560283688,34,22,34,34,950,1000,S3U3.tsv
4,88,109,234,0.2018348623853211,25,28,19,16,1000,1050,S3U3.tsv
4,132,158,359,0.2088607594936709,36,17,41,38,1050,1100,S3U3.tsv
4,65,97,225,0.16752577319587628,14,17,14,20,1100,1150,S3U3.tsv
4,144,130,356,0.27692307692307694,45,29,44,26,1150,1200,S3U3.tsv
4,128,171,421,0.1871345029239766,41,45,20,22,1200,1250,S3U3.tsv
4,76,144,327,0.13194444444444445,19,28,2,27,1250,1300,S3U3.tsv
4,118,138,325,0.213768115942029,39,37,17,25,1300,1350,S3U3.tsv
4,197,250,760,0.197,66,72,59,0,1350,1400,S3U3.tsv
4,111,149,323,0.18624161073825504,20,29,32,30,1400,1450,S3U3.tsv
4,128,178,500,0.1797752808988764,50,46,9,23,1450,1500,S3U3.tsv
4,138,144,365,0.23958333333333334,37,34,37,30,1500,1550,S3U3.tsv
4,116,146,380,0.19863013698630136,2,47,23,44,1550,1600,S3U3.tsv
4,121,141,339,0.21453900709219859,46,28,29,18,1600,1650,S3U3.tsv
4,120,163,403,0.18404907975460122,3,45,39,33,1650,1700,S3U3.tsv
4,89,139,337,0.16007194244604317,11,17,37,24,1700,1750,S3U3.tsv
4,55,79,183,0.17405063291139242,11,12,21,11,1750,1781,S3U3.tsv
