speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,109,122,265,0.22336065573770492,26,33,35,15,0,50,SJHL.tsv
4,103,156,332,0.16506410256410256,26,15,25,37,50,100,SJHL.tsv
4,105,136,349,0.19301470588235295,25,25,34,21,100,150,SJHL.tsv
4,95,146,302,0.16267123287671234,25,33,20,17,150,200,SJHL.tsv
4,143,161,478,0.2220496894409938,32,39,48,24,200,250,SJHL.tsv
4,144,177,472,0.2033898305084746,44,48,44,8,250,300,SJHL.tsv
4,135,162,427,0.20833333333333334,19,41,40,35,300,350,SJHL.tsv
4,107,129,291,0.20736434108527133,27,22,25,33,350,400,SJHL.tsv
4,102,117,233,0.21794871794871795,21,35,34,12,400,450,SJHL.tsv
4,97,140,278,0.1732142857142857,12,36,34,15,450,500,SJHL.tsv
4,150,171,424,0.21929824561403508,23,53,37,37,500,550,SJHL.tsv
4,105,138,316,0.19021739130434784,25,37,12,31,550,600,SJHL.tsv
4,127,153,327,0.20751633986928106,43,22,23,39,600,650,SJHL.tsv
4,104,123,276,0.21138211382113822,19,33,19,33,650,700,SJHL.tsv
4,130,178,496,0.18258426966292135,15,29,33,53,700,750,SJHL.tsv
4,138,162,466,0.21296296296296297,44,26,30,38,750,800,SJHL.tsv
4,117,132,312,0.2215909090909091,32,35,16,34,800,850,SJHL.tsv
4,102,130,247,0.19615384615384615,21,23,27,31,850,900,SJHL.tsv
4,128,146,344,0.2191780821917808,22,41,36,29,900,950,SJHL.tsv
4,107,140,320,0.19107142857142856,31,44,22,10,950,1000,SJHL.tsv
4,128,149,358,0.21476510067114093,26,38,40,24,1000,1050,SJHL.tsv
4,140,142,414,0.24647887323943662,37,50,27,26,1050,1100,SJHL.tsv
4,134,131,331,0.25572519083969464,32,46,34,22,1100,1150,SJHL.tsv
4,125,193,479,0.16191709844559585,26,37,48,14,1150,1200,SJHL.tsv
4,124,178,439,0.17415730337078653,30,27,41,26,1200,1250,SJHL.tsv
4,122,169,430,0.1804733727810651,25,41,47,9,1250,1300,SJHL.tsv
4,109,151,312,0.1804635761589404,14,30,41,24,1300,1350,SJHL.tsv
4,100,141,331,0.1773049645390071,26,17,15,42,1350,1400,SJHL.tsv
4,92,141,341,0.16312056737588654,8,34,33,17,1400,1450,SJHL.tsv
4,113,154,352,0.18344155844155843,35,29,24,25,1450,1500,SJHL.tsv
4,122,140,383,0.21785714285714286,21,28,25,48,1500,1550,SJHL.tsv
4,154,188,478,0.2047872340425532,27,35,42,50,1550,1600,SJHL.tsv
4,129,152,379,0.21217105263157895,25,23,33,48,1600,1650,SJHL.tsv
4,149,207,585,0.17995169082125603,33,53,23,40,1650,1700,SJHL.tsv
4,177,204,559,0.21691176470588236,54,53,32,38,1700,1750,SJHL.tsv
4,155,174,414,0.22270114942528735,49,42,32,32,1750,1800,SJHL.tsv
4,151,183,501,0.2062841530054645,40,29,32,50,1800,1850,SJHL.tsv
4,144,160,407,0.225,36,24,41,43,1850,1900,SJHL.tsv
4,124,170,418,0.18235294117647058,6,36,51,31,1900,1950,SJHL.tsv
4,120,129,280,0.23255813953488372,37,25,22,36,1950,2000,SJHL.tsv
4,149,196,536,0.19005102040816327,24,58,19,48,2000,2050,SJHL.tsv
4,129,202,629,0.15965346534653466,8,20,45,56,2050,2100,SJHL.tsv
4,136,146,324,0.2328767123287671,33,27,32,44,2100,2150,SJHL.tsv
4,124,147,342,0.2108843537414966,17,39,36,32,2150,2200,SJHL.tsv
4,152,182,423,0.2087912087912088,16,40,49,47,2200,2250,SJHL.tsv
4,32,79,159,0.10126582278481013,6,1,13,12,2250,2276,SJHL.tsv
