speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,88,149,412,0.1476510067114094,44,44,0,0,0,50,SM6J.tsv
4,100,154,406,0.16233766233766234,36,38,26,0,50,100,SM6J.tsv
4,104,164,401,0.15853658536585366,18,41,45,0,100,150,SM6J.tsv
4,88,132,289,0.16666666666666666,19,29,32,8,150,200,SM6J.tsv
4,122,192,454,0.15885416666666666,15,31,39,37,200,250,SM6J.tsv
4,131,148,391,0.22128378378378377,14,29,47,41,250,300,SM6J.tsv
4,80,108,274,0.18518518518518517,3,21,26,30,300,350,SM6J.tsv
4,112,152,410,0.18421052631578946,0,21,45,46,350,400,SM6J.tsv
4,103,132,299,0.19507575757575757,14,34,26,29,400,450,SM6J.tsv
4,131,136,364,0.24080882352941177,30,20,38,43,450,500,SM6J.tsv
4,107,112,262,0.23883928571428573,20,21,34,32,500,550,SM6J.tsv
4,80,108,277,0.18518518518518517,21,22,6,31,550,600,SM6J.tsv
4,31,72,110,0.1076388888888889,10,11,0,10,600,617,SM6J.tsv
