speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0511,206,36,34,0.17475728155339806,S0512,25,8,5,0.32,S0513,56,28,25,0.5,S0514,41,26,23,0.6341463414634146,328,98,0.29878048780487804,87,0,50,SFQE.tsv
S0511,92,38,28,0.41304347826086957,S0512,19,6,5,0.3157894736842105,S0513,80,40,30,0.5,S0514,47,14,12,0.2978723404255319,238,98,0.4117647058823529,75,50,100,SFQE.tsv
S0511,190,43,38,0.22631578947368422,S0512,15,7,7,0.4666666666666667,S0513,56,21,14,0.375,S0514,30,11,11,0.36666666666666664,291,82,0.281786941580756,70,100,150,SFQE.tsv
S0511,83,31,28,0.37349397590361444,S0512,11,8,8,0.7272727272727273,S0513,38,12,10,0.3157894736842105,S0514,79,19,18,0.24050632911392406,211,70,0.33175355450236965,64,150,200,SFQE.tsv
S0511,78,31,25,0.3974358974358974,S0512,21,13,10,0.6190476190476191,S0513,37,10,10,0.2702702702702703,S0514,142,40,35,0.28169014084507044,278,94,0.3381294964028777,80,200,250,SFQE.tsv
S0511,117,47,42,0.4017094017094017,S0512,16,8,8,0.5,S0513,8,3,2,0.375,S0514,152,63,55,0.4144736842105263,293,121,0.4129692832764505,107,250,300,SFQE.tsv
S0511,217,93,86,0.42857142857142855,S0512,14,6,6,0.42857142857142855,S0513,41,23,18,0.5609756097560976,S0514,105,22,18,0.20952380952380953,377,144,0.3819628647214854,128,300,350,SFQE.tsv
S0511,250,77,68,0.308,S0512,36,22,19,0.6111111111111112,S0513,64,24,20,0.375,S0514,63,29,21,0.4603174603174603,413,152,0.36803874092009686,128,350,400,SFQE.tsv
S0511,339,69,65,0.20353982300884957,S0512,21,14,13,0.6666666666666666,S0513,50,22,20,0.44,S0514,23,11,9,0.4782608695652174,433,116,0.2678983833718245,107,400,450,SFQE.tsv
S0511,159,47,45,0.29559748427672955,S0512,13,2,2,0.15384615384615385,S0513,14,8,8,0.5714285714285714,S0514,71,32,28,0.4507042253521127,257,89,0.3463035019455253,83,450,500,SFQE.tsv
S0511,198,60,55,0.30303030303030304,S0512,42,22,18,0.5238095238095238,S0513,35,27,23,0.7714285714285715,S0514,41,16,13,0.3902439024390244,316,125,0.39556962025316456,109,500,550,SFQE.tsv
S0511,136,48,44,0.35294117647058826,S0512,57,21,20,0.3684210526315789,S0513,28,10,6,0.35714285714285715,S0514,84,38,37,0.4523809523809524,305,117,0.3836065573770492,107,550,600,SFQE.tsv
S0511,236,58,44,0.2457627118644068,S0512,18,5,5,0.2777777777777778,S0513,14,4,4,0.2857142857142857,S0514,89,51,45,0.5730337078651685,357,118,0.33053221288515405,98,600,650,SFQE.tsv
S0511,239,97,89,0.40585774058577406,S0512,45,27,25,0.6,S0513,74,18,16,0.24324324324324326,S0514,36,11,7,0.3055555555555556,394,153,0.3883248730964467,137,650,700,SFQE.tsv
S0511,110,24,18,0.21818181818181817,S0512,4,3,2,0.75,S0513,20,5,5,0.25,S0514,8,2,2,0.25,142,34,0.23943661971830985,27,700,719,SFQE.tsv
