speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0475,142,42,29,0.29577464788732394,S0417,60,19,18,0.31666666666666665,S0416,34,18,16,0.5294117647058824,S0415,0,0,0,0.0,236,79,0.3347457627118644,63,0,50,SFB9.tsv
S0475,270,88,82,0.32592592592592595,S0417,69,35,30,0.5072463768115942,S0416,75,34,28,0.4533333333333333,S0415,0,0,0,0.0,414,157,0.37922705314009664,140,50,100,SFB9.tsv
S0475,211,72,63,0.3412322274881517,S0417,66,32,31,0.48484848484848486,S0416,47,10,8,0.2127659574468085,S0415,0,0,0,0.0,324,114,0.35185185185185186,102,100,150,SFB9.tsv
S0475,241,51,45,0.21161825726141079,S0417,71,35,31,0.49295774647887325,S0416,36,18,14,0.5,S0415,0,0,0,0.0,348,104,0.2988505747126437,90,150,200,SFB9.tsv
S0475,164,65,55,0.39634146341463417,S0417,67,18,16,0.26865671641791045,S0416,84,32,30,0.38095238095238093,S0415,0,0,0,0.0,315,115,0.36507936507936506,101,200,250,SFB9.tsv
S0475,128,63,59,0.4921875,S0417,29,15,15,0.5172413793103449,S0416,82,23,20,0.2804878048780488,S0415,0,0,0,0.0,239,101,0.4225941422594142,94,250,300,SFB9.tsv
S0475,159,46,43,0.2893081761006289,S0417,49,18,17,0.3673469387755102,S0416,69,29,25,0.42028985507246375,S0415,0,0,0,0.0,277,93,0.33574007220216606,85,300,350,SFB9.tsv
S0475,229,61,53,0.2663755458515284,S0417,38,11,9,0.2894736842105263,S0416,56,36,28,0.6428571428571429,S0415,2,0,0,0.0,325,108,0.3323076923076923,90,350,400,SFB9.tsv
S0475,134,65,53,0.48507462686567165,S0417,58,24,21,0.41379310344827586,S0416,54,22,14,0.4074074074074074,S0415,70,13,13,0.18571428571428572,316,124,0.3924050632911392,101,400,450,SFB9.tsv
S0475,357,158,150,0.4425770308123249,S0417,22,11,10,0.5,S0416,60,27,23,0.45,S0415,27,1,1,0.037037037037037035,466,197,0.4227467811158798,184,450,500,SFB9.tsv
S0475,194,58,47,0.29896907216494845,S0417,1,0,0,0.0,S0416,143,70,57,0.48951048951048953,S0415,0,0,0,0.0,338,128,0.378698224852071,104,500,550,SFB9.tsv
S0475,131,75,70,0.5725190839694656,S0417,43,19,15,0.4418604651162791,S0416,111,44,41,0.3963963963963964,S0415,0,0,0,0.0,285,138,0.4842105263157895,126,550,600,SFB9.tsv
S0475,213,59,54,0.27699530516431925,S0417,8,0,0,0.0,S0416,104,27,23,0.25961538461538464,S0415,0,0,0,0.0,325,86,0.26461538461538464,77,600,650,SFB9.tsv
S0475,354,118,108,0.3333333333333333,S0417,15,8,6,0.5333333333333333,S0416,88,38,37,0.4318181818181818,S0415,0,0,0,0.0,457,164,0.3588621444201313,151,650,700,SFB9.tsv
S0475,26,3,3,0.11538461538461539,S0417,13,1,1,0.07692307692307693,S0416,2,0,0,0.0,S0415,0,0,0,0.0,41,4,0.0975609756097561,4,700,707,SFB9.tsv
