speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0328,64,39,20,0.609375,S0326,35,12,12,0.34285714285714286,S0331,109,34,29,0.3119266055045872,S0330,63,23,18,0.36507936507936506,271,108,0.3985239852398524,79,0,50,SUWR.tsv
S0328,115,42,30,0.3652173913043478,S0326,46,30,24,0.6521739130434783,S0331,91,37,28,0.4065934065934066,S0330,100,46,37,0.46,352,155,0.4403409090909091,119,50,100,SUWR.tsv
S0328,61,25,18,0.4098360655737705,S0326,5,0,0,0.0,S0331,159,60,51,0.37735849056603776,S0330,60,30,24,0.5,285,115,0.40350877192982454,93,100,150,SUWR.tsv
S0328,61,41,27,0.6721311475409836,S0326,30,5,4,0.16666666666666666,S0331,91,27,23,0.2967032967032967,S0330,44,19,17,0.4318181818181818,226,92,0.40707964601769914,71,150,200,SUWR.tsv
S0328,41,24,21,0.5853658536585366,S0326,6,2,2,0.3333333333333333,S0331,184,67,57,0.3641304347826087,S0330,136,42,36,0.3088235294117647,367,135,0.3678474114441417,116,200,250,SUWR.tsv
S0328,73,36,32,0.4931506849315068,S0326,33,13,12,0.3939393939393939,S0331,108,38,30,0.35185185185185186,S0330,47,23,17,0.48936170212765956,261,110,0.421455938697318,91,250,300,SUWR.tsv
S0328,85,27,23,0.3176470588235294,S0326,39,15,12,0.38461538461538464,S0331,212,76,70,0.3584905660377358,S0330,25,6,6,0.24,361,124,0.34349030470914127,111,300,350,SUWR.tsv
S0328,70,22,21,0.3142857142857143,S0326,38,15,10,0.39473684210526316,S0331,178,51,45,0.28651685393258425,S0330,19,6,5,0.3157894736842105,305,94,0.3081967213114754,81,350,400,SUWR.tsv
S0328,94,47,42,0.5,S0326,32,16,13,0.5,S0331,104,31,29,0.2980769230769231,S0330,39,15,12,0.38461538461538464,269,109,0.4052044609665427,96,400,450,SUWR.tsv
S0328,106,50,43,0.4716981132075472,S0326,24,6,6,0.25,S0331,150,44,43,0.29333333333333333,S0330,41,22,17,0.5365853658536586,321,122,0.38006230529595014,109,450,500,SUWR.tsv
S0328,333,103,95,0.30930930930930933,S0326,54,23,20,0.42592592592592593,S0331,39,20,16,0.5128205128205128,S0330,42,20,17,0.47619047619047616,468,166,0.3547008547008547,148,500,550,SUWR.tsv
S0328,116,44,39,0.3793103448275862,S0326,11,2,2,0.18181818181818182,S0331,158,42,41,0.26582278481012656,S0330,48,28,24,0.5833333333333334,333,116,0.3483483483483483,106,550,600,SUWR.tsv
S0328,101,54,51,0.5346534653465347,S0326,87,35,31,0.40229885057471265,S0331,45,7,6,0.15555555555555556,S0330,50,18,16,0.36,283,114,0.4028268551236749,104,600,650,SUWR.tsv
S0328,130,55,49,0.4230769230769231,S0326,28,24,18,0.8571428571428571,S0331,20,14,9,0.7,S0330,173,20,17,0.11560693641618497,351,113,0.32193732193732194,93,650,700,SUWR.tsv
S0328,113,44,35,0.3893805309734513,S0326,47,20,19,0.425531914893617,S0331,86,37,30,0.43023255813953487,S0330,73,32,30,0.4383561643835616,319,133,0.4169278996865204,114,700,750,SUWR.tsv
S0328,53,25,21,0.4716981132075472,S0326,131,29,27,0.22137404580152673,S0331,58,23,17,0.39655172413793105,S0330,13,5,3,0.38461538461538464,255,82,0.3215686274509804,68,750,800,SUWR.tsv
S0328,34,20,14,0.5882352941176471,S0326,26,11,10,0.4230769230769231,S0331,105,29,26,0.2761904761904762,S0330,124,14,12,0.11290322580645161,289,74,0.2560553633217993,62,800,850,SUWR.tsv
S0328,35,13,9,0.37142857142857144,S0326,75,18,11,0.24,S0331,94,34,31,0.3617021276595745,S0330,58,22,20,0.3793103448275862,262,87,0.3320610687022901,71,850,900,SUWR.tsv
S0328,128,46,42,0.359375,S0326,24,10,8,0.4166666666666667,S0331,68,21,13,0.3088235294117647,S0330,44,15,7,0.3409090909090909,264,92,0.3484848484848485,70,900,950,SUWR.tsv
S0328,104,19,18,0.18269230769230768,S0326,61,28,24,0.45901639344262296,S0331,52,26,20,0.5,S0330,42,24,18,0.5714285714285714,259,97,0.3745173745173745,80,950,1000,SUWR.tsv
S0328,316,57,54,0.18037974683544303,S0326,63,34,29,0.5396825396825397,S0331,75,42,34,0.56,S0330,1,1,1,1.0,455,134,0.2945054945054945,118,1000,1050,SUWR.tsv
S0328,17,6,5,0.35294117647058826,S0326,0,0,0,0.0,S0331,63,4,3,0.06349206349206349,S0330,0,0,0,0.0,80,10,0.125,8,1050,1057,SUWR.tsv
