speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0266,43,3,2,0.06976744186046512,S0308,60,27,26,0.45,S0309,194,65,62,0.33505154639175255,S0268,0,0,0,0.0,297,95,0.31986531986531985,90,0,50,SBFN.tsv
S0266,2,2,2,1.0,S0308,51,17,14,0.3333333333333333,S0309,406,69,66,0.16995073891625614,S0268,24,14,12,0.5833333333333334,483,102,0.2111801242236025,94,50,100,SBFN.tsv
S0266,4,3,3,0.75,S0308,27,16,15,0.5925925925925926,S0309,295,39,36,0.13220338983050847,S0268,22,13,12,0.5909090909090909,348,71,0.20402298850574713,66,100,150,SBFN.tsv
S0266,10,6,6,0.6,S0308,155,74,70,0.4774193548387097,S0309,142,5,5,0.035211267605633804,S0268,25,4,4,0.16,332,89,0.2680722891566265,85,150,200,SBFN.tsv
S0266,27,16,15,0.5925925925925926,S0308,274,42,36,0.15328467153284672,S0309,39,14,12,0.358974358974359,S0268,12,5,4,0.4166666666666667,352,77,0.21875,67,200,250,SBFN.tsv
S0266,17,10,9,0.5882352941176471,S0308,300,67,59,0.22333333333333333,S0309,43,19,16,0.4418604651162791,S0268,14,6,3,0.42857142857142855,374,102,0.2727272727272727,87,250,300,SBFN.tsv
S0266,33,17,16,0.5151515151515151,S0308,74,22,21,0.2972972972972973,S0309,27,14,13,0.5185185185185185,S0268,22,2,2,0.09090909090909091,156,55,0.3525641025641026,52,300,350,SBFN.tsv
S0266,70,26,21,0.37142857142857144,S0308,266,87,79,0.32706766917293234,S0309,28,16,16,0.5714285714285714,S0268,11,6,5,0.5454545454545454,375,135,0.36,121,350,400,SBFN.tsv
S0266,26,10,8,0.38461538461538464,S0308,278,60,57,0.2158273381294964,S0309,25,12,11,0.48,S0268,21,4,2,0.19047619047619047,350,86,0.24571428571428572,78,400,450,SBFN.tsv
S0266,42,26,25,0.6190476190476191,S0308,311,25,20,0.08038585209003216,S0309,31,8,8,0.25806451612903225,S0268,3,2,2,0.6666666666666666,387,61,0.15762273901808785,55,450,500,SBFN.tsv
S0266,52,22,20,0.4230769230769231,S0308,100,27,24,0.27,S0309,3,0,0,0.0,S0268,106,48,41,0.4528301886792453,261,97,0.3716475095785441,85,500,550,SBFN.tsv
S0266,55,7,6,0.12727272727272726,S0308,133,60,52,0.45112781954887216,S0309,91,56,47,0.6153846153846154,S0268,18,9,5,0.5,297,132,0.4444444444444444,110,550,600,SBFN.tsv
S0266,3,3,3,1.0,S0308,40,14,13,0.35,S0309,266,26,23,0.09774436090225563,S0268,3,1,1,0.3333333333333333,312,44,0.14102564102564102,40,600,650,SBFN.tsv
S0266,8,5,1,0.625,S0308,72,34,24,0.4722222222222222,S0309,459,91,85,0.19825708061002179,S0268,2,0,0,0.0,541,130,0.24029574861367836,110,650,700,SBFN.tsv
S0266,32,6,5,0.1875,S0308,24,2,2,0.08333333333333333,S0309,64,15,10,0.234375,S0268,11,3,3,0.2727272727272727,131,26,0.1984732824427481,20,700,727,SBFN.tsv
