speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0511,192,76,68,0.3958333333333333,S0513,90,30,28,0.3333333333333333,S0514,9,5,5,0.5555555555555556,S0512,42,17,14,0.40476190476190477,333,128,0.3843843843843844,115,0,50,SFSZ.tsv
S0511,164,59,47,0.3597560975609756,S0513,36,14,12,0.3888888888888889,S0514,119,47,44,0.3949579831932773,S0512,17,6,5,0.35294117647058826,336,126,0.375,108,50,100,SFSZ.tsv
S0511,222,59,53,0.26576576576576577,S0513,73,32,24,0.4383561643835616,S0514,55,18,14,0.32727272727272727,S0512,19,8,8,0.42105263157894735,369,117,0.3170731707317073,99,100,150,SFSZ.tsv
S0511,303,91,90,0.30033003300330036,S0513,61,20,20,0.32786885245901637,S0514,14,5,5,0.35714285714285715,S0512,26,9,7,0.34615384615384615,404,125,0.3094059405940594,122,150,200,SFSZ.tsv
S0511,277,69,68,0.2490974729241877,S0513,50,26,21,0.52,S0514,56,25,24,0.44642857142857145,S0512,9,8,7,0.8888888888888888,392,128,0.32653061224489793,120,200,250,SFSZ.tsv
S0511,117,35,30,0.29914529914529914,S0513,81,37,33,0.4567901234567901,S0514,33,19,13,0.5757575757575758,S0512,28,14,9,0.5,259,105,0.40540540540540543,85,250,300,SFSZ.tsv
S0511,190,54,41,0.28421052631578947,S0513,41,16,13,0.3902439024390244,S0514,54,25,22,0.46296296296296297,S0512,16,8,6,0.5,301,103,0.34219269102990035,82,300,350,SFSZ.tsv
S0511,109,48,33,0.44036697247706424,S0513,43,16,14,0.37209302325581395,S0514,174,41,37,0.23563218390804597,S0512,92,49,43,0.532608695652174,418,154,0.3684210526315789,127,350,400,SFSZ.tsv
S0511,149,68,56,0.4563758389261745,S0513,33,6,5,0.18181818181818182,S0514,112,38,36,0.3392857142857143,S0512,51,8,8,0.1568627450980392,345,120,0.34782608695652173,105,400,450,SFSZ.tsv
S0511,155,56,53,0.36129032258064514,S0513,30,6,6,0.2,S0514,63,14,14,0.2222222222222222,S0512,33,13,12,0.3939393939393939,281,89,0.3167259786476868,85,450,500,SFSZ.tsv
S0511,31,7,2,0.22580645161290322,S0513,7,0,0,0.0,S0514,0,0,0,0.0,S0512,7,2,2,0.2857142857142857,45,9,0.2,4,500,505,SFSZ.tsv
