speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0688,175,85,71,0.4857142857142857,S0689,154,43,37,0.2792207792207792,S0690,53,18,15,0.33962264150943394,S0687,88,47,36,0.5340909090909091,470,193,0.4106382978723404,159,0,50,SWZA.tsv
S0688,121,67,54,0.5537190082644629,S0689,568,151,138,0.2658450704225352,S0690,8,0,0,0.0,S0687,0,0,0,0.0,697,218,0.3127690100430416,192,50,100,SWZA.tsv
S0688,112,49,34,0.4375,S0689,294,139,121,0.47278911564625853,S0690,222,86,75,0.38738738738738737,S0687,0,0,0,0.0,628,274,0.43630573248407645,230,100,150,SWZA.tsv
S0688,145,79,72,0.5448275862068965,S0689,127,56,52,0.4409448818897638,S0690,153,58,48,0.3790849673202614,S0687,0,0,0,0.0,425,193,0.4541176470588235,172,150,200,SWZA.tsv
S0688,102,45,40,0.4411764705882353,S0689,53,20,19,0.37735849056603776,S0690,34,17,13,0.5,S0687,119,35,31,0.29411764705882354,308,117,0.37987012987012986,103,200,250,SWZA.tsv
S0688,37,23,21,0.6216216216216216,S0689,106,32,28,0.3018867924528302,S0690,127,24,24,0.1889763779527559,S0687,93,30,26,0.3225806451612903,363,109,0.3002754820936639,99,250,300,SWZA.tsv
S0688,79,32,26,0.4050632911392405,S0689,115,55,44,0.4782608695652174,S0690,57,21,18,0.3684210526315789,S0687,71,40,32,0.5633802816901409,322,148,0.45962732919254656,120,300,350,SWZA.tsv
S0688,172,81,74,0.47093023255813954,S0689,36,16,14,0.4444444444444444,S0690,49,16,14,0.32653061224489793,S0687,144,48,45,0.3333333333333333,401,161,0.4014962593516209,147,350,400,SWZA.tsv
S0688,79,46,40,0.5822784810126582,S0689,29,12,9,0.41379310344827586,S0690,119,41,33,0.3445378151260504,S0687,155,55,43,0.3548387096774194,382,154,0.4031413612565445,125,400,450,SWZA.tsv
S0688,147,76,61,0.5170068027210885,S0689,69,27,20,0.391304347826087,S0690,31,13,8,0.41935483870967744,S0687,203,73,57,0.35960591133004927,450,189,0.42,146,450,500,SWZA.tsv
S0688,153,78,71,0.5098039215686274,S0689,97,33,31,0.3402061855670103,S0690,94,33,32,0.35106382978723405,S0687,78,40,36,0.5128205128205128,422,184,0.43601895734597157,170,500,550,SWZA.tsv
S0688,73,26,23,0.3561643835616438,S0689,84,43,32,0.5119047619047619,S0690,31,16,13,0.5161290322580645,S0687,148,54,51,0.36486486486486486,336,139,0.41369047619047616,119,550,600,SWZA.tsv
S0688,79,41,39,0.5189873417721519,S0689,72,22,22,0.3055555555555556,S0690,61,21,18,0.3442622950819672,S0687,140,54,45,0.38571428571428573,352,138,0.39204545454545453,124,600,650,SWZA.tsv
S0688,94,21,17,0.22340425531914893,S0689,32,14,11,0.4375,S0690,68,37,24,0.5441176470588235,S0687,100,34,25,0.34,294,106,0.36054421768707484,77,650,700,SWZA.tsv
S0688,130,65,49,0.5,S0689,40,24,20,0.6,S0690,99,36,31,0.36363636363636365,S0687,151,80,65,0.5298013245033113,420,205,0.4880952380952381,165,700,750,SWZA.tsv
S0688,84,36,30,0.42857142857142855,S0689,31,18,17,0.5806451612903226,S0690,82,46,37,0.5609756097560976,S0687,117,35,34,0.29914529914529914,314,135,0.4299363057324841,118,750,800,SWZA.tsv
S0688,16,11,9,0.6875,S0689,26,12,7,0.46153846153846156,S0690,115,45,42,0.391304347826087,S0687,329,86,84,0.2613981762917933,486,154,0.3168724279835391,142,800,850,SWZA.tsv
S0688,50,27,24,0.54,S0689,86,31,28,0.36046511627906974,S0690,74,30,24,0.40540540540540543,S0687,121,40,35,0.3305785123966942,331,128,0.3867069486404834,111,850,900,SWZA.tsv
S0688,116,64,50,0.5517241379310345,S0689,71,28,23,0.39436619718309857,S0690,31,13,9,0.41935483870967744,S0687,260,86,72,0.33076923076923076,478,191,0.399581589958159,154,900,950,SWZA.tsv
S0688,103,37,33,0.3592233009708738,S0689,108,52,46,0.48148148148148145,S0690,8,3,3,0.375,S0687,97,36,32,0.3711340206185567,316,128,0.4050632911392405,114,950,1000,SWZA.tsv
S0688,77,19,17,0.24675324675324675,S0689,53,21,19,0.39622641509433965,S0690,36,14,14,0.3888888888888889,S0687,206,71,59,0.3446601941747573,372,125,0.33602150537634407,109,1000,1050,SWZA.tsv
S0688,77,41,36,0.5324675324675324,S0689,53,28,22,0.5283018867924528,S0690,65,20,17,0.3076923076923077,S0687,136,49,41,0.3602941176470588,331,138,0.4169184290030212,116,1050,1100,SWZA.tsv
S0688,206,62,59,0.30097087378640774,S0689,16,8,7,0.5,S0690,44,25,18,0.5681818181818182,S0687,183,97,85,0.5300546448087432,449,192,0.42761692650334077,169,1100,1150,SWZA.tsv
S0688,22,7,6,0.3181818181818182,S0689,137,57,55,0.41605839416058393,S0690,27,8,7,0.2962962962962963,S0687,137,41,35,0.29927007299270075,323,113,0.3498452012383901,103,1150,1192,SWZA.tsv
