speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0024,44,16,12,0.36363636363636365,S0025,92,37,28,0.40217391304347827,S0144,166,67,61,0.4036144578313253,S0062,26,9,8,0.34615384615384615,328,129,0.3932926829268293,109,0,50,SWFJ.tsv
S0024,224,80,78,0.35714285714285715,S0025,61,18,16,0.29508196721311475,S0144,91,23,17,0.25274725274725274,S0062,23,12,10,0.5217391304347826,399,133,0.3333333333333333,121,50,100,SWFJ.tsv
S0024,168,5,4,0.02976190476190476,S0025,63,37,34,0.5873015873015873,S0144,31,19,17,0.6129032258064516,S0062,59,32,31,0.5423728813559322,321,93,0.2897196261682243,86,100,150,SWFJ.tsv
S0024,153,92,73,0.6013071895424836,S0025,470,155,139,0.32978723404255317,S0144,35,9,5,0.2571428571428571,S0062,62,35,29,0.5645161290322581,720,291,0.4041666666666667,246,150,200,SWFJ.tsv
S0024,104,46,33,0.4423076923076923,S0025,113,53,43,0.4690265486725664,S0144,168,61,46,0.3630952380952381,S0062,42,16,12,0.38095238095238093,427,176,0.41217798594847777,134,200,250,SWFJ.tsv
S0024,95,44,41,0.4631578947368421,S0025,55,22,21,0.4,S0144,81,35,29,0.43209876543209874,S0062,193,41,37,0.21243523316062177,424,142,0.33490566037735847,128,250,300,SWFJ.tsv
S0024,119,54,51,0.453781512605042,S0025,231,70,60,0.30303030303030304,S0144,24,11,9,0.4583333333333333,S0062,71,43,34,0.6056338028169014,445,178,0.4,154,300,350,SWFJ.tsv
S0024,37,26,19,0.7027027027027027,S0025,176,95,78,0.5397727272727273,S0144,38,25,14,0.6578947368421053,S0062,279,105,87,0.3763440860215054,530,251,0.47358490566037736,198,350,400,SWFJ.tsv
S0024,106,58,51,0.5471698113207547,S0025,195,78,68,0.4,S0144,27,8,7,0.2962962962962963,S0062,131,46,40,0.3511450381679389,459,190,0.4139433551198257,166,400,450,SWFJ.tsv
S0024,72,17,16,0.2361111111111111,S0025,231,91,78,0.3939393939393939,S0144,33,13,9,0.3939393939393939,S0062,72,23,18,0.3194444444444444,408,144,0.35294117647058826,121,450,500,SWFJ.tsv
S0024,147,37,33,0.25170068027210885,S0025,130,67,51,0.5153846153846153,S0144,118,56,50,0.4745762711864407,S0062,10,5,4,0.5,405,165,0.4074074074074074,138,500,550,SWFJ.tsv
S0024,63,42,32,0.6666666666666666,S0025,436,81,69,0.18577981651376146,S0144,49,23,20,0.46938775510204084,S0062,51,12,12,0.23529411764705882,599,158,0.2637729549248748,133,550,600,SWFJ.tsv
S0024,60,35,31,0.5833333333333334,S0025,282,118,94,0.41843971631205673,S0144,151,51,43,0.33774834437086093,S0062,85,54,42,0.6352941176470588,578,258,0.4463667820069204,210,600,650,SWFJ.tsv
S0024,22,16,14,0.7272727272727273,S0025,340,149,115,0.43823529411764706,S0144,172,33,28,0.19186046511627908,S0062,75,46,28,0.6133333333333333,609,244,0.4006568144499179,185,650,700,SWFJ.tsv
S0024,42,18,15,0.42857142857142855,S0025,250,83,72,0.332,S0144,40,26,19,0.65,S0062,183,92,73,0.5027322404371585,515,219,0.42524271844660194,179,700,750,SWFJ.tsv
S0024,40,24,17,0.6,S0025,188,73,64,0.3882978723404255,S0144,126,59,52,0.46825396825396826,S0062,103,54,46,0.5242718446601942,457,210,0.45951859956236324,179,750,800,SWFJ.tsv
S0024,41,16,15,0.3902439024390244,S0025,615,109,91,0.1772357723577236,S0144,17,13,10,0.7647058823529411,S0062,212,166,124,0.7830188679245284,885,304,0.34350282485875705,240,800,850,SWFJ.tsv
S0024,97,61,50,0.6288659793814433,S0025,160,34,30,0.2125,S0144,210,88,77,0.41904761904761906,S0062,45,9,6,0.2,512,192,0.375,163,850,900,SWFJ.tsv
S0024,70,24,17,0.34285714285714286,S0025,235,112,89,0.4765957446808511,S0144,103,50,39,0.4854368932038835,S0062,171,77,65,0.4502923976608187,579,263,0.4542314335060449,210,900,950,SWFJ.tsv
S0024,81,56,39,0.691358024691358,S0025,212,51,44,0.24056603773584906,S0144,84,43,35,0.5119047619047619,S0062,70,20,18,0.2857142857142857,447,170,0.38031319910514544,136,950,1000,SWFJ.tsv
S0024,102,21,16,0.20588235294117646,S0025,80,47,39,0.5875,S0144,100,45,40,0.45,S0062,102,63,50,0.6176470588235294,384,176,0.4583333333333333,145,1000,1050,SWFJ.tsv
S0024,43,24,21,0.5581395348837209,S0025,530,117,102,0.22075471698113208,S0144,84,38,34,0.4523809523809524,S0062,132,87,64,0.6590909090909091,789,266,0.33713561470215464,221,1050,1100,SWFJ.tsv
S0024,66,28,27,0.42424242424242425,S0025,45,19,16,0.4222222222222222,S0144,39,15,11,0.38461538461538464,S0062,172,49,37,0.28488372093023256,322,111,0.3447204968944099,91,1100,1139,SWFJ.tsv
