speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0330,109,45,43,0.41284403669724773,S0326,92,36,32,0.391304347826087,S0331,188,85,73,0.4521276595744681,S0328,74,34,24,0.4594594594594595,463,200,0.4319654427645788,172,0,50,SWF6.tsv
S0330,27,14,12,0.5185185185185185,S0326,35,10,10,0.2857142857142857,S0331,283,84,71,0.2968197879858657,S0328,67,34,27,0.5074626865671642,412,142,0.3446601941747573,120,50,100,SWF6.tsv
S0330,45,30,21,0.6666666666666666,S0326,36,14,13,0.3888888888888889,S0331,196,37,30,0.18877551020408162,S0328,82,31,28,0.3780487804878049,359,112,0.31197771587743733,92,100,150,SWF6.tsv
S0330,66,17,14,0.25757575757575757,S0326,20,2,2,0.1,S0331,54,36,29,0.6666666666666666,S0328,74,39,30,0.527027027027027,214,94,0.4392523364485981,75,150,200,SWF6.tsv
S0330,13,8,7,0.6153846153846154,S0326,22,6,6,0.2727272727272727,S0331,111,36,27,0.32432432432432434,S0328,155,43,37,0.27741935483870966,301,93,0.3089700996677741,77,200,250,SWF6.tsv
S0330,29,20,16,0.6896551724137931,S0326,52,31,26,0.5961538461538461,S0331,22,13,10,0.5909090909090909,S0328,323,40,37,0.1238390092879257,426,104,0.24413145539906103,89,250,300,SWF6.tsv
S0330,107,48,43,0.4485981308411215,S0326,63,11,10,0.1746031746031746,S0331,83,37,33,0.4457831325301205,S0328,90,37,27,0.4111111111111111,343,133,0.3877551020408163,113,300,350,SWF6.tsv
S0330,43,15,14,0.3488372093023256,S0326,48,15,12,0.3125,S0331,54,14,12,0.25925925925925924,S0328,48,11,9,0.22916666666666666,193,55,0.2849740932642487,47,350,400,SWF6.tsv
S0330,35,12,12,0.34285714285714286,S0326,8,6,4,0.75,S0331,112,38,33,0.3392857142857143,S0328,70,18,12,0.2571428571428571,225,74,0.3288888888888889,61,400,450,SWF6.tsv
S0330,60,25,19,0.4166666666666667,S0326,49,20,15,0.40816326530612246,S0331,99,26,20,0.26262626262626265,S0328,75,33,26,0.44,283,104,0.3674911660777385,80,450,500,SWF6.tsv
S0330,79,45,41,0.569620253164557,S0326,116,41,33,0.35344827586206895,S0331,54,19,17,0.35185185185185186,S0328,166,58,46,0.3493975903614458,415,163,0.3927710843373494,137,500,550,SWF6.tsv
S0330,40,24,18,0.6,S0326,110,34,30,0.3090909090909091,S0331,21,3,3,0.14285714285714285,S0328,282,143,122,0.5070921985815603,453,204,0.4503311258278146,173,550,600,SWF6.tsv
S0330,32,20,15,0.625,S0326,106,9,8,0.08490566037735849,S0331,139,77,59,0.5539568345323741,S0328,42,8,8,0.19047619047619047,319,114,0.3573667711598746,90,600,650,SWF6.tsv
S0330,22,15,11,0.6818181818181818,S0326,63,24,22,0.38095238095238093,S0331,66,31,30,0.4696969696969697,S0328,143,43,36,0.3006993006993007,294,113,0.3843537414965986,99,650,700,SWF6.tsv
S0330,21,10,7,0.47619047619047616,S0326,31,9,8,0.2903225806451613,S0331,34,3,2,0.08823529411764706,S0328,77,21,16,0.2727272727272727,163,43,0.26380368098159507,33,700,721,SWF6.tsv
