speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,220,274,814,0.20072992700729927,62,79,74,5,0,50,SV49.tsv
4,175,244,686,0.17930327868852458,62,62,49,2,50,100,SV49.tsv
4,149,253,751,0.14723320158102768,61,43,38,7,100,150,SV49.tsv
4,203,301,896,0.1686046511627907,22,68,82,31,150,200,SV49.tsv
4,189,260,741,0.18173076923076922,52,62,69,6,200,250,SV49.tsv
4,172,230,596,0.18695652173913044,60,45,64,3,250,300,SV49.tsv
4,163,251,623,0.16235059760956175,47,52,59,5,300,350,SV49.tsv
4,199,226,723,0.22013274336283187,53,40,76,30,350,400,SV49.tsv
4,177,203,577,0.21798029556650247,42,41,58,36,400,450,SV49.tsv
4,150,240,712,0.15625,58,29,61,2,450,500,SV49.tsv
4,206,241,705,0.21369294605809128,43,54,73,36,500,550,SV49.tsv
4,140,192,501,0.18229166666666666,15,54,43,28,550,600,SV49.tsv
4,197,212,625,0.23231132075471697,60,46,55,36,600,650,SV49.tsv
4,166,235,595,0.17659574468085107,44,53,62,7,650,700,SV49.tsv
4,179,214,605,0.2091121495327103,52,62,61,4,700,750,SV49.tsv
4,180,214,636,0.2102803738317757,59,59,49,13,750,800,SV49.tsv
4,146,193,515,0.18911917098445596,33,49,59,5,800,850,SV49.tsv
4,195,235,695,0.2074468085106383,56,59,64,16,850,900,SV49.tsv
4,152,299,897,0.12709030100334448,65,38,40,9,900,950,SV49.tsv
4,141,211,582,0.1670616113744076,51,36,54,0,950,1000,SV49.tsv
4,166,225,589,0.18444444444444444,55,39,65,7,1000,1049,SV49.tsv
