speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,111,162,444,0.1712962962962963,41,28,42,0,0,50,S29Q.tsv
4,105,144,384,0.18229166666666666,42,38,25,0,50,100,S29Q.tsv
4,101,155,346,0.1629032258064516,36,33,32,0,100,150,S29Q.tsv
4,111,148,422,0.1875,39,45,24,3,150,200,S29Q.tsv
4,138,162,482,0.21296296296296297,40,55,38,5,200,250,S29Q.tsv
4,127,147,438,0.21598639455782312,38,52,37,0,250,300,S29Q.tsv
4,143,171,422,0.20906432748538012,53,48,36,6,300,350,S29Q.tsv
4,128,150,384,0.21333333333333335,51,40,36,1,350,400,S29Q.tsv
4,116,141,415,0.20567375886524822,29,45,36,6,400,450,S29Q.tsv
4,45,55,116,0.20454545454545456,17,14,14,0,450,465,S29Q.tsv
