speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,67,77,221,0.21753246753246752,27,12,25,3,0,50,S43M.tsv
4,74,105,209,0.1761904761904762,19,24,20,11,50,100,S43M.tsv
4,93,122,291,0.19057377049180327,22,29,30,12,100,150,S43M.tsv
4,91,121,299,0.18801652892561985,16,34,41,0,150,200,S43M.tsv
4,112,154,348,0.18181818181818182,34,20,45,13,200,250,S43M.tsv
4,125,161,508,0.19409937888198758,43,46,31,5,250,300,S43M.tsv
4,113,181,499,0.15607734806629833,33,42,38,0,300,350,S43M.tsv
4,120,157,440,0.1910828025477707,37,29,43,11,350,400,S43M.tsv
4,142,178,495,0.199438202247191,56,0,60,26,400,450,S43M.tsv
4,144,161,405,0.2236024844720497,35,33,48,28,450,500,S43M.tsv
4,99,111,287,0.22297297297297297,16,39,27,17,500,550,S43M.tsv
4,112,114,308,0.24561403508771928,24,39,32,17,550,600,S43M.tsv
4,101,126,303,0.2003968253968254,22,38,30,11,600,650,S43M.tsv
4,114,128,358,0.22265625,32,43,29,10,650,700,S43M.tsv
4,113,140,326,0.2017857142857143,23,43,37,10,700,750,S43M.tsv
4,119,153,434,0.19444444444444445,22,49,48,0,750,800,S43M.tsv
4,101,136,303,0.18566176470588236,21,42,38,0,800,850,S43M.tsv
4,118,150,369,0.19666666666666666,32,48,38,0,850,900,S43M.tsv
4,72,130,343,0.13846153846153847,0,35,36,1,900,950,S43M.tsv
4,93,131,307,0.17748091603053434,0,34,39,20,950,1000,S43M.tsv
4,96,124,284,0.1935483870967742,16,34,35,11,1000,1050,S43M.tsv
4,125,148,378,0.21114864864864866,7,49,44,25,1050,1100,S43M.tsv
4,127,151,436,0.21026490066225165,31,50,46,0,1100,1150,S43M.tsv
4,94,183,464,0.1284153005464481,0,47,47,0,1150,1200,S43M.tsv
4,130,168,440,0.19345238095238096,41,33,56,0,1200,1250,S43M.tsv
4,82,151,334,0.1357615894039735,7,37,36,2,1250,1300,S43M.tsv
4,48,82,156,0.14634146341463414,0,24,24,0,1300,1319,S43M.tsv
