speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,64,90,204,0.17777777777777778,25,28,11,0,0,50,S99N.tsv
4,72,87,228,0.20689655172413793,28,26,3,15,50,100,S99N.tsv
4,101,103,219,0.24514563106796117,31,11,28,31,100,150,S99N.tsv
4,81,84,190,0.24107142857142858,19,20,17,25,150,200,S99N.tsv
4,110,119,253,0.23109243697478993,29,17,35,29,200,250,S99N.tsv
4,93,117,262,0.1987179487179487,24,29,8,32,250,300,S99N.tsv
4,116,136,366,0.21323529411764705,36,39,0,41,300,350,S99N.tsv
4,106,119,328,0.22268907563025211,36,24,9,37,350,400,S99N.tsv
4,114,136,341,0.20955882352941177,43,32,9,30,400,450,S99N.tsv
4,83,110,248,0.18863636363636363,23,24,8,28,450,500,S99N.tsv
4,75,111,253,0.16891891891891891,17,28,1,29,500,550,S99N.tsv
4,85,134,299,0.15858208955223882,25,15,16,29,550,600,S99N.tsv
4,110,126,286,0.21825396825396826,31,17,31,31,600,650,S99N.tsv
4,100,109,273,0.22935779816513763,31,25,18,26,650,700,S99N.tsv
4,98,138,390,0.17753623188405798,26,20,20,32,700,750,S99N.tsv
4,104,98,270,0.2653061224489796,34,4,29,37,750,800,S99N.tsv
4,92,113,246,0.20353982300884957,24,6,32,30,800,850,S99N.tsv
4,90,110,289,0.20454545454545456,31,17,12,30,850,900,S99N.tsv
4,63,95,220,0.16578947368421051,24,14,3,22,900,950,S99N.tsv
4,111,126,273,0.22023809523809523,20,10,37,44,950,1000,S99N.tsv
4,74,102,254,0.18137254901960784,13,7,26,28,1000,1050,S99N.tsv
4,112,138,299,0.2028985507246377,35,10,35,32,1050,1100,S99N.tsv
4,102,136,308,0.1875,32,3,30,37,1100,1150,S99N.tsv
4,28,48,76,0.14583333333333334,8,6,3,11,1150,1168,S99N.tsv
