speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,112,159,340,0.1761006289308176,42,37,20,13,0,50,S6EX.tsv
4,133,137,388,0.2427007299270073,39,10,41,43,50,100,S6EX.tsv
4,139,140,406,0.24821428571428572,39,36,35,29,100,150,S6EX.tsv
4,125,192,520,0.16276041666666666,61,1,61,2,150,200,S6EX.tsv
4,116,187,613,0.15508021390374332,58,0,58,0,200,250,S6EX.tsv
4,104,182,522,0.14285714285714285,52,0,52,0,250,300,S6EX.tsv
4,116,189,562,0.15343915343915343,58,0,58,0,300,350,S6EX.tsv
4,118,177,465,0.16666666666666666,59,0,59,0,350,400,S6EX.tsv
4,136,153,414,0.2222222222222222,51,22,47,16,400,450,S6EX.tsv
4,127,140,366,0.22678571428571428,35,49,9,34,450,500,S6EX.tsv
4,133,132,398,0.2518939393939394,39,46,7,41,500,550,S6EX.tsv
4,128,173,446,0.18497109826589594,25,44,42,17,550,600,S6EX.tsv
4,100,183,513,0.1366120218579235,2,46,44,8,600,650,S6EX.tsv
4,134,164,464,0.20426829268292682,25,50,48,11,650,700,S6EX.tsv
4,75,132,246,0.14204545454545456,16,26,20,13,700,734,S6EX.tsv
