speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,116,138,312,0.21014492753623187,31,20,31,34,0,50,SKDA.tsv
4,144,156,404,0.23076923076923078,21,32,41,50,50,100,SKDA.tsv
4,130,130,330,0.25,26,36,36,32,100,150,SKDA.tsv
4,132,145,351,0.22758620689655173,20,27,38,47,150,200,SKDA.tsv
4,112,146,325,0.1917808219178082,32,20,23,37,200,250,SKDA.tsv
4,98,161,378,0.15217391304347827,49,0,0,49,250,300,SKDA.tsv
4,101,168,387,0.15029761904761904,37,12,8,44,300,350,SKDA.tsv
4,103,122,291,0.21106557377049182,35,14,30,24,350,400,SKDA.tsv
4,89,162,375,0.13734567901234568,36,1,36,16,400,450,SKDA.tsv
4,143,148,416,0.24155405405405406,20,44,32,47,450,500,SKDA.tsv
4,147,159,417,0.23113207547169812,31,40,29,47,500,550,SKDA.tsv
4,102,135,260,0.18888888888888888,28,18,24,32,550,600,SKDA.tsv
4,115,157,313,0.18312101910828024,31,12,27,45,600,650,SKDA.tsv
4,108,146,317,0.18493150684931506,18,28,23,39,650,700,SKDA.tsv
4,116,145,322,0.2,17,28,31,40,700,750,SKDA.tsv
4,132,168,354,0.19642857142857142,12,29,40,51,750,800,SKDA.tsv
4,104,139,322,0.18705035971223022,14,24,28,38,800,850,SKDA.tsv
4,115,145,299,0.19827586206896552,15,34,33,33,850,900,SKDA.tsv
4,134,153,360,0.21895424836601307,5,48,38,43,900,950,SKDA.tsv
4,105,145,300,0.1810344827586207,18,16,32,39,950,1000,SKDA.tsv
4,130,173,369,0.18786127167630057,15,36,32,47,1000,1050,SKDA.tsv
4,98,133,332,0.18421052631578946,29,37,0,32,1050,1100,SKDA.tsv
4,84,144,308,0.14583333333333334,21,19,16,28,1100,1150,SKDA.tsv
4,90,128,287,0.17578125,25,20,16,29,1150,1200,SKDA.tsv
4,119,166,364,0.17921686746987953,11,30,40,38,1200,1250,SKDA.tsv
4,127,172,425,0.18459302325581395,10,15,47,55,1250,1300,SKDA.tsv
4,96,139,302,0.17266187050359713,23,3,35,35,1300,1350,SKDA.tsv
4,114,156,366,0.18269230769230768,11,36,37,30,1350,1400,SKDA.tsv
4,101,136,267,0.18566176470588236,19,24,24,34,1400,1450,SKDA.tsv
4,119,151,320,0.19701986754966888,26,29,35,29,1450,1500,SKDA.tsv
4,134,204,504,0.1642156862745098,16,26,42,50,1500,1550,SKDA.tsv
4,121,150,402,0.20166666666666666,16,7,50,48,1550,1600,SKDA.tsv
4,139,168,420,0.20684523809523808,7,13,57,62,1600,1650,SKDA.tsv
4,102,141,309,0.18085106382978725,12,28,25,37,1650,1700,SKDA.tsv
4,130,155,371,0.20967741935483872,13,28,49,40,1700,1750,SKDA.tsv
4,110,155,343,0.1774193548387097,3,26,42,39,1750,1800,SKDA.tsv
4,116,174,438,0.16666666666666666,0,35,38,43,1800,1850,SKDA.tsv
4,113,168,359,0.16815476190476192,18,33,23,39,1850,1893,SKDA.tsv
