speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,82,107,223,0.19158878504672897,24,26,18,14,0,50,S5SJ.tsv
4,91,109,237,0.20871559633027523,24,19,25,23,50,100,S5SJ.tsv
4,107,153,288,0.17483660130718953,32,29,25,21,100,150,S5SJ.tsv
4,98,134,283,0.1828358208955224,36,26,14,22,150,200,S5SJ.tsv
4,91,125,262,0.182,30,23,13,25,200,250,S5SJ.tsv
4,80,133,306,0.15037593984962405,17,18,21,24,250,300,S5SJ.tsv
4,114,119,283,0.23949579831932774,37,28,32,17,300,350,S5SJ.tsv
4,112,117,277,0.23931623931623933,29,29,38,16,350,400,S5SJ.tsv
4,68,107,246,0.1588785046728972,16,10,27,15,400,450,S5SJ.tsv
4,69,120,215,0.14375,10,16,22,21,450,500,S5SJ.tsv
4,76,103,209,0.18446601941747573,21,17,20,18,500,550,S5SJ.tsv
4,88,87,213,0.25287356321839083,28,18,19,23,550,600,S5SJ.tsv
4,85,99,218,0.21464646464646464,20,25,24,16,600,650,S5SJ.tsv
4,46,77,154,0.14935064935064934,10,9,15,12,650,686,S5SJ.tsv
