speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,66,129,218,0.12790697674418605,17,14,20,15,0,50,S7WW.tsv
4,80,130,236,0.15384615384615385,21,0,30,29,50,100,S7WW.tsv
4,82,143,291,0.14335664335664336,30,6,24,22,100,150,S7WW.tsv
4,97,154,304,0.15746753246753248,33,2,25,37,150,200,S7WW.tsv
4,107,144,267,0.1857638888888889,18,23,30,36,200,250,S7WW.tsv
4,107,202,508,0.13242574257425743,26,7,42,32,250,300,S7WW.tsv
4,72,127,246,0.14173228346456693,19,0,24,29,300,350,S7WW.tsv
4,69,150,254,0.115,19,0,23,27,350,400,S7WW.tsv
4,110,165,326,0.16666666666666666,41,0,33,36,400,450,S7WW.tsv
4,48,100,159,0.12,14,0,16,18,450,474,S7WW.tsv
