speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,100,114,292,0.21929824561403508,33,34,22,11,0,50,SN98.tsv
4,117,117,313,0.25,32,37,18,30,50,100,SN98.tsv
4,97,104,237,0.23317307692307693,31,31,11,24,100,150,SN98.tsv
4,61,111,213,0.1373873873873874,16,21,14,10,150,200,SN98.tsv
4,91,121,273,0.18801652892561985,23,38,1,29,200,250,SN98.tsv
4,149,148,385,0.2516891891891892,45,56,2,46,250,300,SN98.tsv
4,98,116,264,0.21120689655172414,30,33,14,21,300,350,SN98.tsv
4,108,136,282,0.19852941176470587,27,35,17,29,350,400,SN98.tsv
4,85,138,288,0.1539855072463768,23,30,7,25,400,450,SN98.tsv
4,96,118,268,0.2033898305084746,32,38,11,15,450,500,SN98.tsv
4,76,114,227,0.16666666666666666,19,31,5,21,500,550,SN98.tsv
4,108,147,328,0.1836734693877551,44,36,10,18,550,600,SN98.tsv
4,89,141,339,0.15780141843971632,36,39,2,12,600,650,SN98.tsv
4,142,148,382,0.23986486486486486,47,60,13,22,650,700,SN98.tsv
4,119,138,363,0.21557971014492755,25,45,6,43,700,750,SN98.tsv
4,100,123,282,0.2032520325203252,31,39,1,29,750,800,SN98.tsv
4,92,154,314,0.14935064935064934,31,37,5,19,800,850,SN98.tsv
4,112,147,350,0.19047619047619047,47,32,2,31,850,900,SN98.tsv
4,166,166,434,0.25,57,63,5,41,900,950,SN98.tsv
4,108,146,371,0.18493150684931506,43,45,3,17,950,1000,SN98.tsv
4,98,98,240,0.25,31,31,12,24,1000,1050,SN98.tsv
4,102,138,321,0.18478260869565216,13,31,22,36,1050,1100,SN98.tsv
4,115,160,449,0.1796875,32,48,2,33,1100,1150,SN98.tsv
4,126,164,382,0.19207317073170732,15,52,20,39,1150,1200,SN98.tsv
4,114,152,352,0.1875,39,37,7,31,1200,1250,SN98.tsv
4,120,152,355,0.19736842105263158,53,54,13,0,1250,1300,SN98.tsv
4,97,191,445,0.12696335078534032,27,38,13,19,1300,1350,SN98.tsv
4,91,126,328,0.18055555555555555,11,39,1,40,1350,1400,SN98.tsv
4,115,125,328,0.23,27,41,6,41,1400,1450,SN98.tsv
4,12,53,78,0.05660377358490566,4,5,0,3,1450,1464,SN98.tsv
