speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,99,174,466,0.14224137931034483,45,29,25,0,0,50,SJFG.tsv
4,94,192,532,0.12239583333333333,42,42,10,0,50,100,SJFG.tsv
4,89,180,482,0.12361111111111112,36,19,34,0,100,150,SJFG.tsv
4,121,134,343,0.22574626865671643,40,32,49,0,150,200,SJFG.tsv
4,130,182,453,0.17857142857142858,45,37,48,0,200,250,SJFG.tsv
4,155,164,458,0.23628048780487804,49,39,52,15,250,300,SJFG.tsv
4,138,146,410,0.2363013698630137,32,32,30,44,300,350,SJFG.tsv
4,131,151,424,0.21688741721854304,23,37,35,36,350,400,SJFG.tsv
4,159,192,523,0.20703125,33,8,62,56,400,450,SJFG.tsv
4,129,207,748,0.15579710144927536,19,45,52,13,450,500,SJFG.tsv
4,155,151,476,0.25662251655629137,55,25,29,46,500,550,SJFG.tsv
4,16,57,82,0.07017543859649122,5,1,5,5,550,558,SJFG.tsv
