speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,101,179,357,0.14106145251396648,48,8,44,1,0,50,SH5J.tsv
4,70,145,336,0.1206896551724138,32,20,18,0,50,100,SH5J.tsv
4,64,115,264,0.1391304347826087,26,9,7,22,100,150,SH5J.tsv
4,109,158,400,0.17246835443037975,42,25,1,41,150,200,SH5J.tsv
4,70,120,265,0.14583333333333334,27,25,8,10,200,250,SH5J.tsv
4,100,122,295,0.20491803278688525,30,42,0,28,250,300,SH5J.tsv
4,86,133,317,0.16165413533834586,36,28,22,0,300,350,SH5J.tsv
4,109,199,564,0.13693467336683418,51,13,45,0,350,400,SH5J.tsv
4,112,192,578,0.14583333333333334,56,0,56,0,400,450,SH5J.tsv
4,64,185,455,0.08648648648648649,32,0,32,0,450,500,SH5J.tsv
4,112,147,358,0.19047619047619047,31,26,30,25,500,550,SH5J.tsv
4,12,57,74,0.05263157894736842,2,3,4,3,550,569,SH5J.tsv
