speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,126,121,279,0.2603305785123967,33,40,37,16,0,50,S2EF.tsv
4,85,115,240,0.18478260869565216,25,27,25,8,50,100,S2EF.tsv
4,101,107,249,0.23598130841121495,27,20,25,29,100,150,S2EF.tsv
4,104,121,270,0.21487603305785125,3,36,30,35,150,200,S2EF.tsv
4,126,142,342,0.22183098591549297,20,44,22,40,200,250,S2EF.tsv
4,148,164,420,0.22560975609756098,15,46,37,50,250,300,S2EF.tsv
4,207,220,742,0.23522727272727273,33,79,18,77,300,350,S2EF.tsv
4,128,142,384,0.22535211267605634,23,38,32,35,350,400,S2EF.tsv
4,126,143,365,0.2202797202797203,33,30,19,44,400,450,S2EF.tsv
4,103,127,330,0.20275590551181102,21,38,6,38,450,500,S2EF.tsv
4,116,162,454,0.17901234567901234,53,53,0,10,500,550,S2EF.tsv
4,106,144,318,0.1840277777777778,16,42,6,42,550,600,S2EF.tsv
4,141,134,409,0.2630597014925373,39,39,27,36,600,650,S2EF.tsv
4,107,144,340,0.1857638888888889,32,37,0,38,650,700,S2EF.tsv
4,132,172,493,0.19186046511627908,33,47,8,44,700,750,S2EF.tsv
4,125,168,418,0.18601190476190477,42,48,5,30,750,800,S2EF.tsv
4,145,160,439,0.2265625,33,56,7,49,800,850,S2EF.tsv
4,124,187,495,0.1657754010695187,8,42,20,54,850,900,S2EF.tsv
4,153,155,422,0.2467741935483871,12,48,51,42,900,950,S2EF.tsv
4,107,129,292,0.20736434108527133,30,26,21,30,950,1000,S2EF.tsv
4,129,146,346,0.2208904109589041,43,9,34,43,1000,1050,S2EF.tsv
4,121,141,307,0.21453900709219859,28,28,32,33,1050,1100,S2EF.tsv
4,116,150,369,0.19333333333333333,27,34,19,36,1100,1150,S2EF.tsv
4,125,150,354,0.20833333333333334,25,25,35,40,1150,1200,S2EF.tsv
4,121,160,338,0.1890625,23,43,29,26,1200,1250,S2EF.tsv
4,71,110,259,0.16136363636363638,18,26,15,12,1250,1300,S2EF.tsv
4,92,150,310,0.15333333333333332,10,36,18,28,1300,1350,S2EF.tsv
4,88,139,299,0.15827338129496402,18,27,17,26,1350,1400,S2EF.tsv
4,103,128,317,0.201171875,20,35,11,37,1400,1450,S2EF.tsv
4,130,116,381,0.2801724137931034,30,49,16,35,1450,1500,S2EF.tsv
4,122,177,538,0.17231638418079095,25,48,8,41,1500,1550,S2EF.tsv
4,133,144,330,0.2309027777777778,47,45,20,21,1550,1600,S2EF.tsv
4,104,107,263,0.24299065420560748,28,31,27,18,1600,1650,S2EF.tsv
4,98,127,316,0.19291338582677164,25,34,15,24,1650,1700,S2EF.tsv
4,106,153,367,0.17320261437908496,22,35,37,12,1700,1750,S2EF.tsv
4,110,95,229,0.2894736842105263,27,27,26,30,1750,1800,S2EF.tsv
4,104,118,284,0.22033898305084745,19,31,15,39,1800,1850,S2EF.tsv
4,109,124,290,0.21975806451612903,11,28,35,35,1850,1900,S2EF.tsv
4,85,117,256,0.18162393162393162,11,27,24,23,1900,1950,S2EF.tsv
4,112,143,319,0.1958041958041958,11,39,30,32,1950,2000,S2EF.tsv
4,106,130,297,0.20384615384615384,24,32,35,15,2000,2050,S2EF.tsv
4,100,110,254,0.22727272727272727,22,21,34,23,2050,2100,S2EF.tsv
4,84,102,230,0.20588235294117646,20,11,30,23,2100,2141,S2EF.tsv
