speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,74,159,345,0.11635220125786164,37,37,0,0,0,50,SGSK.tsv
4,90,171,426,0.13157894736842105,45,45,0,0,50,100,SGSK.tsv
4,96,176,412,0.13636363636363635,48,48,0,0,100,150,SGSK.tsv
4,62,163,319,0.0950920245398773,31,31,0,0,150,200,SGSK.tsv
4,84,110,227,0.19090909090909092,24,27,8,25,200,250,SGSK.tsv
4,80,137,339,0.145985401459854,36,25,0,19,250,300,SGSK.tsv
4,79,152,352,0.1299342105263158,36,31,0,12,300,350,SGSK.tsv
4,74,141,318,0.13120567375886524,37,0,0,37,350,400,SGSK.tsv
4,92,158,399,0.14556962025316456,46,0,0,46,400,450,SGSK.tsv
4,78,157,446,0.12420382165605096,39,0,0,39,450,500,SGSK.tsv
4,58,128,295,0.11328125,29,0,0,29,500,543,SGSK.tsv
