speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0294,86,8,8,0.09302325581395349,S0012,150,30,20,0.2,S0295,12,0,0,0.0,S0013,46,3,3,0.06521739130434782,294,41,0.13945578231292516,31,0,50,SVX4.tsv
S0294,170,50,36,0.29411764705882354,S0012,128,27,21,0.2109375,S0295,58,20,12,0.3448275862068966,S0013,33,9,7,0.2727272727272727,389,106,0.27249357326478146,76,50,100,SVX4.tsv
S0294,218,79,55,0.3623853211009174,S0012,163,68,43,0.4171779141104294,S0295,13,2,1,0.15384615384615385,S0013,28,10,7,0.35714285714285715,422,159,0.3767772511848341,106,100,150,SVX4.tsv
S0294,103,46,30,0.44660194174757284,S0012,144,49,32,0.3402777777777778,S0295,59,25,16,0.423728813559322,S0013,25,7,5,0.28,331,127,0.38368580060422963,83,150,200,SVX4.tsv
S0294,275,89,61,0.3236363636363636,S0012,87,49,32,0.5632183908045977,S0295,6,6,2,1.0,S0013,28,14,10,0.5,396,158,0.398989898989899,105,200,250,SVX4.tsv
S0294,264,79,58,0.29924242424242425,S0012,135,60,41,0.4444444444444444,S0295,8,6,4,0.75,S0013,14,5,4,0.35714285714285715,421,150,0.35629453681710216,107,250,300,SVX4.tsv
S0294,253,120,78,0.4743083003952569,S0012,173,99,67,0.5722543352601156,S0295,14,8,3,0.5714285714285714,S0013,10,6,5,0.6,450,233,0.5177777777777778,153,300,350,SVX4.tsv
S0294,231,109,66,0.47186147186147187,S0012,174,86,53,0.4942528735632184,S0295,32,20,12,0.625,S0013,7,2,1,0.2857142857142857,444,217,0.48873873873873874,132,350,400,SVX4.tsv
S0294,91,49,34,0.5384615384615384,S0012,237,103,71,0.4345991561181435,S0295,7,3,2,0.42857142857142855,S0013,19,13,8,0.6842105263157895,354,168,0.4745762711864407,115,400,450,SVX4.tsv
S0294,161,74,45,0.45962732919254656,S0012,203,103,59,0.5073891625615764,S0295,3,1,1,0.3333333333333333,S0013,21,10,6,0.47619047619047616,388,188,0.4845360824742268,111,450,500,SVX4.tsv
S0294,86,55,36,0.6395348837209303,S0012,222,133,76,0.5990990990990991,S0295,17,5,5,0.29411764705882354,S0013,55,32,22,0.5818181818181818,380,225,0.5921052631578947,139,500,550,SVX4.tsv
S0294,181,103,64,0.569060773480663,S0012,218,107,69,0.4908256880733945,S0295,3,0,0,0.0,S0013,17,6,4,0.35294117647058826,419,216,0.5155131264916468,137,550,600,SVX4.tsv
S0294,143,87,48,0.6083916083916084,S0012,223,118,68,0.5291479820627802,S0295,0,0,0,0.0,S0013,22,18,9,0.8181818181818182,388,223,0.5747422680412371,125,600,650,SVX4.tsv
