speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0166,95,28,16,0.29473684210526313,S0118,80,7,5,0.0875,S0163,110,20,14,0.18181818181818182,S0122,6,0,0,0.0,291,55,0.18900343642611683,35,0,50,SHL3.tsv
S0166,68,26,16,0.38235294117647056,S0118,33,9,8,0.2727272727272727,S0163,54,5,4,0.09259259259259259,S0122,79,21,13,0.26582278481012656,234,61,0.2606837606837607,41,50,100,SHL3.tsv
S0166,15,5,4,0.3333333333333333,S0118,57,10,7,0.17543859649122806,S0163,59,23,16,0.3898305084745763,S0122,180,64,41,0.35555555555555557,311,102,0.3279742765273312,68,100,150,SHL3.tsv
S0166,38,20,13,0.5263157894736842,S0118,86,36,23,0.4186046511627907,S0163,56,29,23,0.5178571428571429,S0122,143,32,28,0.22377622377622378,323,117,0.3622291021671827,87,150,200,SHL3.tsv
S0166,60,32,21,0.5333333333333333,S0118,38,10,7,0.2631578947368421,S0163,33,15,11,0.45454545454545453,S0122,100,39,30,0.39,231,96,0.4155844155844156,69,200,250,SHL3.tsv
S0166,17,8,6,0.47058823529411764,S0118,89,37,23,0.4157303370786517,S0163,41,22,13,0.5365853658536586,S0122,129,54,37,0.4186046511627907,276,121,0.4384057971014493,79,250,300,SHL3.tsv
S0166,15,9,5,0.6,S0118,144,54,34,0.375,S0163,20,12,7,0.6,S0122,138,44,30,0.3188405797101449,317,119,0.3753943217665615,76,300,350,SHL3.tsv
S0166,70,39,24,0.5571428571428572,S0118,38,21,10,0.5526315789473685,S0163,45,21,17,0.4666666666666667,S0122,88,34,21,0.38636363636363635,241,115,0.47717842323651455,72,350,400,SHL3.tsv
S0166,59,32,22,0.5423728813559322,S0118,160,78,53,0.4875,S0163,38,13,11,0.34210526315789475,S0122,25,10,7,0.4,282,133,0.4716312056737589,93,400,450,SHL3.tsv
S0166,162,80,47,0.49382716049382713,S0118,43,15,11,0.3488372093023256,S0163,20,11,8,0.55,S0122,37,26,13,0.7027027027027027,262,132,0.5038167938931297,79,450,500,SHL3.tsv
S0166,133,74,48,0.556390977443609,S0118,87,35,20,0.40229885057471265,S0163,23,15,9,0.6521739130434783,S0122,74,34,19,0.4594594594594595,317,158,0.49842271293375395,96,500,550,SHL3.tsv
S0166,20,11,9,0.55,S0118,71,34,21,0.4788732394366197,S0163,18,10,7,0.5555555555555556,S0122,12,7,6,0.5833333333333334,121,62,0.512396694214876,43,550,576,SHL3.tsv
