speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0529,224,56,41,0.25,S0530,287,65,46,0.2264808362369338,S0532,0,0,0,0.0,S0533,0,0,0,0.0,511,121,0.23679060665362034,87,0,50,SB5E.tsv
S0529,143,54,37,0.3776223776223776,S0530,224,76,55,0.3392857142857143,S0532,0,0,0,0.0,S0533,0,0,0,0.0,367,130,0.3542234332425068,92,50,100,SB5E.tsv
S0529,313,115,82,0.36741214057507987,S0530,173,84,56,0.48554913294797686,S0532,0,0,0,0.0,S0533,0,0,0,0.0,486,199,0.4094650205761317,138,100,150,SB5E.tsv
S0529,274,95,71,0.3467153284671533,S0530,170,77,51,0.45294117647058824,S0532,3,3,1,1.0,S0533,0,0,0,0.0,447,175,0.39149888143176736,123,150,200,SB5E.tsv
S0529,205,107,66,0.5219512195121951,S0530,237,119,72,0.5021097046413502,S0532,5,2,1,0.4,S0533,0,0,0,0.0,447,228,0.5100671140939598,139,200,250,SB5E.tsv
S0529,118,60,41,0.5084745762711864,S0530,252,130,86,0.5158730158730159,S0532,18,12,6,0.6666666666666666,S0533,0,0,0,0.0,388,202,0.520618556701031,133,250,300,SB5E.tsv
S0529,77,32,22,0.4155844155844156,S0530,95,48,33,0.5052631578947369,S0532,197,108,68,0.5482233502538071,S0533,0,0,0,0.0,369,188,0.5094850948509485,123,300,350,SB5E.tsv
S0529,80,46,29,0.575,S0530,229,131,82,0.5720524017467249,S0532,36,14,10,0.3888888888888889,S0533,0,0,0,0.0,345,191,0.553623188405797,121,350,400,SB5E.tsv
S0529,86,62,34,0.7209302325581395,S0530,149,65,43,0.436241610738255,S0532,121,74,44,0.6115702479338843,S0533,0,0,0,0.0,356,201,0.5646067415730337,121,400,450,SB5E.tsv
S0529,68,40,26,0.5882352941176471,S0530,288,147,95,0.5104166666666666,S0532,90,56,32,0.6222222222222222,S0533,0,0,0,0.0,446,243,0.5448430493273543,153,450,500,SB5E.tsv
S0529,160,90,55,0.5625,S0530,237,137,89,0.5780590717299579,S0532,15,10,5,0.6666666666666666,S0533,0,0,0,0.0,412,237,0.5752427184466019,149,500,550,SB5E.tsv
S0529,239,150,92,0.6276150627615062,S0530,27,15,11,0.5555555555555556,S0532,112,63,40,0.5625,S0533,0,0,0,0.0,378,228,0.6031746031746031,143,550,600,SB5E.tsv
