speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0094,102,11,10,0.10784313725490197,S0095,48,11,8,0.22916666666666666,S0032,148,22,18,0.14864864864864866,S0021,44,4,3,0.09090909090909091,342,48,0.14035087719298245,39,0,50,S23A.tsv
S0094,198,50,38,0.25252525252525254,S0095,12,3,2,0.25,S0032,182,45,33,0.24725274725274726,S0021,34,9,6,0.2647058823529412,426,107,0.2511737089201878,79,50,100,S23A.tsv
S0094,77,35,24,0.45454545454545453,S0095,5,4,2,0.8,S0032,102,31,23,0.30392156862745096,S0021,278,90,65,0.3237410071942446,462,160,0.3463203463203463,114,100,150,S23A.tsv
S0094,183,77,60,0.4207650273224044,S0095,32,9,8,0.28125,S0032,0,0,0,0.0,S0021,149,65,46,0.436241610738255,364,151,0.41483516483516486,114,150,200,S23A.tsv
S0094,114,62,39,0.543859649122807,S0095,53,31,21,0.5849056603773585,S0032,104,43,35,0.41346153846153844,S0021,106,48,30,0.4528301886792453,377,184,0.4880636604774536,125,200,250,S23A.tsv
S0094,94,40,29,0.425531914893617,S0095,29,13,9,0.4482758620689655,S0032,210,99,59,0.4714285714285714,S0021,58,18,12,0.3103448275862069,391,170,0.43478260869565216,109,250,300,S23A.tsv
S0094,98,46,34,0.46938775510204084,S0095,62,30,18,0.4838709677419355,S0032,48,36,22,0.75,S0021,82,36,27,0.43902439024390244,290,148,0.5103448275862069,101,300,350,S23A.tsv
S0094,44,18,14,0.4090909090909091,S0095,73,33,24,0.4520547945205479,S0032,57,28,18,0.49122807017543857,S0021,216,99,67,0.4583333333333333,390,178,0.4564102564102564,123,350,400,S23A.tsv
S0094,206,125,87,0.6067961165048543,S0095,81,43,25,0.5308641975308642,S0032,118,62,42,0.5254237288135594,S0021,53,21,14,0.39622641509433965,458,251,0.5480349344978166,168,400,450,S23A.tsv
S0094,132,90,58,0.6818181818181818,S0095,91,57,32,0.6263736263736264,S0032,35,28,17,0.8,S0021,132,62,41,0.4696969696969697,390,237,0.6076923076923076,148,450,500,S23A.tsv
S0094,154,99,66,0.6428571428571429,S0095,84,39,27,0.4642857142857143,S0032,58,32,19,0.5517241379310345,S0021,120,61,42,0.5083333333333333,416,231,0.5552884615384616,154,500,550,S23A.tsv
