speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,92,205,643,0.11219512195121951,40,16,32,4,0,50,SKHW.tsv
4,200,276,1001,0.18115942028985507,76,53,56,15,0,100,SKHW.tsv
4,268,339,1337,0.1976401179941003,96,71,79,22,0,150,SKHW.tsv
4,324,390,1641,0.2076923076923077,115,85,90,34,0,200,SKHW.tsv
4,392,452,2002,0.2168141592920354,145,105,106,36,0,250,SKHW.tsv
4,481,510,2387,0.2357843137254902,168,123,134,56,0,300,SKHW.tsv
4,553,562,2713,0.2459964412811388,180,134,143,96,0,350,SKHW.tsv
4,619,601,2981,0.2574875207986689,192,152,164,111,0,400,SKHW.tsv
4,669,641,3340,0.2609204368174727,205,171,181,112,0,450,SKHW.tsv
4,735,678,3631,0.27101769911504425,226,186,206,117,0,500,SKHW.tsv
4,802,720,3972,0.27847222222222223,240,197,228,137,0,550,SKHW.tsv
4,856,752,4269,0.2845744680851064,248,211,247,150,0,600,SKHW.tsv
4,922,818,4757,0.2817848410757946,261,221,271,169,0,650,SKHW.tsv
4,959,844,5005,0.284063981042654,270,228,284,177,0,700,SKHW.tsv
4,1017,885,5387,0.28728813559322036,289,241,306,181,0,750,SKHW.tsv
4,1075,919,5704,0.2924374319912949,296,255,321,203,0,800,SKHW.tsv
4,1119,946,6009,0.29571881606765327,306,267,333,213,0,850,SKHW.tsv
4,1162,961,6248,0.3022892819979188,315,282,343,222,0,900,SKHW.tsv
4,1214,990,6555,0.30656565656565654,324,302,358,230,0,950,SKHW.tsv
4,1255,1012,6849,0.3100296442687747,333,315,368,239,0,1000,SKHW.tsv
4,1306,1047,7244,0.3118433619866285,357,320,386,243,0,1050,SKHW.tsv
4,1345,1073,7682,0.31337371854613233,369,328,394,254,0,1100,SKHW.tsv
4,1387,1092,7922,0.31753663003663,378,340,406,263,0,1150,SKHW.tsv
4,1440,1122,8242,0.32085561497326204,392,354,424,270,0,1200,SKHW.tsv
4,1487,1137,8622,0.3269569041336851,403,372,434,278,0,1250,SKHW.tsv
4,1548,1173,9065,0.329923273657289,419,383,455,291,0,1300,SKHW.tsv
4,1573,1193,9404,0.3296311818943839,424,394,461,294,0,1350,SKHW.tsv
4,1606,1204,9688,0.3334717607973422,429,404,470,303,0,1400,SKHW.tsv
4,1630,1214,9953,0.335667215815486,434,410,477,309,0,1450,SKHW.tsv
4,1660,1228,10278,0.33794788273615634,443,420,483,314,0,1500,SKHW.tsv
4,1691,1240,10748,0.3409274193548387,453,424,493,321,0,1550,SKHW.tsv
4,1727,1261,11138,0.3423869944488501,455,431,505,336,0,1600,SKHW.tsv
4,1770,1290,11669,0.3430232558139535,463,439,524,344,0,1650,SKHW.tsv
4,1801,1314,11989,0.3426560121765601,467,449,537,348,0,1700,SKHW.tsv
4,1838,1332,12320,0.34496996996997,475,455,548,360,0,1750,SKHW.tsv
4,1891,1351,12774,0.3499259807549963,479,467,564,381,0,1800,SKHW.tsv
4,1928,1378,13106,0.3497822931785196,484,480,575,389,0,1850,SKHW.tsv
4,1970,1405,13510,0.3505338078291815,491,492,586,401,0,1900,SKHW.tsv
4,1991,1430,13897,0.34807692307692306,492,497,594,408,0,1950,SKHW.tsv
4,2023,1457,14394,0.34711736444749486,492,506,605,420,0,2000,SKHW.tsv
4,2064,1476,14795,0.34959349593495936,502,520,613,429,0,2050,SKHW.tsv
4,2107,1500,15215,0.3511666666666667,515,531,629,432,0,2100,SKHW.tsv
4,2140,1531,15758,0.34944480731548005,520,544,640,436,0,2150,SKHW.tsv
4,2183,1552,16281,0.35164304123711343,537,554,651,441,0,2200,SKHW.tsv
4,2229,1577,16752,0.35336081166772354,549,562,662,456,0,2250,SKHW.tsv
4,2274,1597,17138,0.35597996242955543,559,571,678,466,0,2300,SKHW.tsv
4,2287,1617,17447,0.353586889301175,561,575,681,470,0,2350,SKHW.tsv
4,2314,1639,17999,0.35295912141549723,566,588,690,470,0,2400,SKHW.tsv
4,2335,1656,18447,0.352506038647343,571,600,693,471,0,2450,SKHW.tsv
4,2357,1673,18789,0.3522115959354453,581,607,696,473,0,2486,SKHW.tsv
