speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,74,117,207,0.1581196581196581,21,26,4,23,0,50,S8JW.tsv
4,162,233,537,0.17381974248927037,44,56,15,47,0,100,S8JW.tsv
4,224,296,809,0.1891891891891892,56,77,17,74,0,150,S8JW.tsv
4,304,356,1171,0.21348314606741572,77,107,21,99,0,200,S8JW.tsv
4,368,396,1407,0.23232323232323232,92,126,35,115,0,250,S8JW.tsv
4,441,459,1726,0.24019607843137256,112,144,53,132,0,300,S8JW.tsv
4,513,520,2159,0.2466346153846154,147,158,67,141,0,350,S8JW.tsv
4,575,579,2536,0.24827288428324698,165,175,77,158,0,400,S8JW.tsv
4,639,622,2851,0.25683279742765275,184,188,101,166,0,450,S8JW.tsv
4,715,660,3221,0.2708333333333333,211,198,113,193,0,500,S8JW.tsv
4,767,707,3534,0.2712164073550212,219,215,123,210,0,550,S8JW.tsv
4,815,751,3864,0.2713049267643142,231,233,130,221,0,600,S8JW.tsv
4,869,792,4208,0.2743055555555556,249,245,133,242,0,650,S8JW.tsv
4,914,831,4564,0.2749699157641396,263,259,139,253,0,700,S8JW.tsv
4,962,874,5003,0.2751716247139588,270,283,140,269,0,750,S8JW.tsv
4,1008,905,5340,0.27845303867403315,274,306,140,288,0,800,S8JW.tsv
4,1064,940,5648,0.28297872340425534,289,327,143,305,0,850,S8JW.tsv
4,1098,977,6028,0.28096212896622313,294,339,144,321,0,900,S8JW.tsv
4,1142,1017,6395,0.2807276302851524,306,355,146,335,0,950,S8JW.tsv
4,1176,1034,6665,0.28433268858800775,320,361,158,337,0,1000,S8JW.tsv
4,1229,1066,6967,0.28822701688555347,327,382,172,348,0,1050,S8JW.tsv
4,1307,1116,7528,0.29278673835125446,337,404,211,355,0,1100,S8JW.tsv
4,1370,1150,7967,0.29782608695652174,340,427,241,362,0,1150,S8JW.tsv
4,1395,1171,8242,0.2978223740392827,351,436,242,366,0,1200,S8JW.tsv
4,1429,1198,8507,0.29820534223706174,359,445,250,375,0,1250,S8JW.tsv
4,1462,1235,8835,0.2959514170040486,368,451,263,380,0,1300,S8JW.tsv
4,1495,1258,9122,0.2970985691573927,376,460,271,388,0,1350,S8JW.tsv
4,1534,1289,9458,0.2975174553917766,383,471,279,401,0,1400,S8JW.tsv
4,1591,1323,9856,0.3006424792139078,402,480,295,414,0,1450,S8JW.tsv
4,1648,1355,10274,0.3040590405904059,424,488,317,419,0,1500,S8JW.tsv
4,1691,1379,10621,0.30656272661348805,432,496,335,428,0,1550,S8JW.tsv
4,1697,1385,10706,0.30631768953068594,433,499,337,428,0,1566,S8JW.tsv
