speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,91,123,294,0.18495934959349594,33,32,6,20,0,50,SVX4.tsv
4,219,209,683,0.2619617224880383,71,74,31,43,0,100,SVX4.tsv
4,280,304,1105,0.23026315789473684,92,96,41,51,0,150,SVX4.tsv
4,361,362,1436,0.24930939226519336,106,125,69,61,0,200,SVX4.tsv
4,416,430,1832,0.24186046511627907,129,143,72,72,0,250,SVX4.tsv
4,474,493,2253,0.24036511156186613,155,165,75,79,0,300,SVX4.tsv
4,534,551,2703,0.2422867513611615,177,187,84,86,0,350,SVX4.tsv
4,579,611,3147,0.23690671031096563,191,201,98,89,0,400,SVX4.tsv
4,619,650,3501,0.23807692307692307,209,219,99,92,0,450,SVX4.tsv
4,650,698,3889,0.2328080229226361,223,231,99,97,0,500,SVX4.tsv
4,702,733,4269,0.23942701227830832,242,248,101,111,0,550,SVX4.tsv
4,734,788,4688,0.23286802030456852,254,263,102,115,0,600,SVX4.tsv
4,755,832,5076,0.22686298076923078,262,270,102,121,0,650,SVX4.tsv
4,804,872,5547,0.2305045871559633,280,288,109,127,0,700,SVX4.tsv
4,849,915,6073,0.2319672131147541,298,308,114,129,0,750,SVX4.tsv
4,905,961,6476,0.2354318418314256,321,323,132,129,0,800,SVX4.tsv
4,954,995,6856,0.23969849246231156,336,336,137,145,0,850,SVX4.tsv
4,999,1030,7362,0.2424757281553398,353,350,148,148,0,900,SVX4.tsv
4,1021,1056,7764,0.24171401515151514,360,356,153,152,0,950,SVX4.tsv
4,1058,1072,8071,0.24673507462686567,373,364,164,157,0,1000,SVX4.tsv
4,1097,1106,8565,0.24796564195298373,385,369,185,158,0,1050,SVX4.tsv
4,1129,1138,8941,0.24802284710017575,396,381,187,165,0,1100,SVX4.tsv
4,1154,1166,9316,0.24742710120068612,407,388,190,169,0,1150,SVX4.tsv
4,1188,1179,9620,0.25190839694656486,415,397,190,186,0,1200,SVX4.tsv
4,1230,1205,9998,0.2551867219917012,428,402,201,199,0,1250,SVX4.tsv
4,1256,1215,10258,0.2584362139917695,436,406,204,210,0,1300,SVX4.tsv
4,1256,1216,10276,0.2582236842105263,436,406,204,210,0,1302,SVX4.tsv
