speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,108,167,420,0.16167664670658682,54,54,0,0,0,50,SJ7N.tsv
4,201,240,740,0.209375,88,83,30,0,0,100,SJ7N.tsv
4,286,367,1329,0.19482288828337874,117,108,61,0,0,150,SJ7N.tsv
4,378,451,1957,0.20953436807095344,154,145,79,0,0,200,SJ7N.tsv
4,437,520,2540,0.21009615384615385,180,174,83,0,0,250,SJ7N.tsv
4,501,557,2948,0.2248653500897666,208,201,92,0,0,300,SJ7N.tsv
4,547,597,3383,0.22906197654941374,228,219,100,0,0,350,SJ7N.tsv
4,616,681,4320,0.2261380323054332,261,253,102,0,0,400,SJ7N.tsv
4,653,732,4927,0.22301912568306012,279,272,102,0,0,450,SJ7N.tsv
4,723,829,5997,0.21803377563329313,304,290,129,0,0,500,SJ7N.tsv
4,766,870,6381,0.22011494252873562,321,306,139,0,0,550,SJ7N.tsv
4,794,918,6718,0.2162309368191721,333,317,144,0,0,600,SJ7N.tsv
4,840,961,7022,0.21852237252861603,349,331,160,0,0,650,SJ7N.tsv
4,944,999,7515,0.23623623623623624,367,345,168,64,0,700,SJ7N.tsv
4,1010,1046,8082,0.24139579349904397,389,371,183,67,0,750,SJ7N.tsv
4,1012,1050,8116,0.24095238095238095,390,371,184,67,0,754,SJ7N.tsv
