speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,157,186,470,0.2110215053763441,49,44,26,38,0,50,SWZA.tsv
4,246,336,1167,0.18303571428571427,85,84,34,43,0,100,SWZA.tsv
4,377,446,1795,0.21132286995515695,112,120,98,47,0,150,SWZA.tsv
4,444,501,2220,0.2215568862275449,134,144,118,48,0,200,SWZA.tsv
4,505,548,2528,0.2303832116788321,145,157,121,82,0,250,SWZA.tsv
4,574,593,2891,0.24198988195615515,157,171,141,105,0,300,SWZA.tsv
4,640,620,3213,0.25806451612903225,172,191,153,124,0,350,SWZA.tsv
4,712,653,3614,0.2725880551301684,195,206,165,146,0,400,SWZA.tsv
4,765,684,3996,0.27960526315789475,206,214,177,168,0,450,SWZA.tsv
4,830,724,4446,0.2866022099447514,226,222,186,196,0,500,SWZA.tsv
4,887,767,4868,0.28911342894393743,246,230,206,205,0,550,SWZA.tsv
4,932,815,5204,0.28588957055214725,256,240,213,223,0,600,SWZA.tsv
4,987,863,5556,0.2859212050984936,265,253,226,243,0,650,SWZA.tsv
4,1049,884,5850,0.2966628959276018,281,265,241,262,0,700,SWZA.tsv
4,1101,924,6270,0.29788961038961037,292,274,256,279,0,750,SWZA.tsv
4,1126,943,6584,0.2985153764581124,298,280,264,284,0,800,SWZA.tsv
4,1182,993,7070,0.297583081570997,305,287,281,309,0,850,SWZA.tsv
4,1214,1022,7401,0.29696673189823874,309,294,289,322,0,900,SWZA.tsv
4,1279,1065,7879,0.3002347417840376,324,309,299,347,0,950,SWZA.tsv
4,1312,1092,8195,0.30036630036630035,332,320,304,356,0,1000,SWZA.tsv
4,1353,1124,8567,0.3009341637010676,339,334,308,372,0,1050,SWZA.tsv
4,1397,1149,8898,0.3039599651871192,348,342,321,386,0,1100,SWZA.tsv
4,1434,1182,9347,0.3032994923857868,365,343,329,397,0,1150,SWZA.tsv
4,1464,1204,9670,0.30398671096345514,369,353,335,407,0,1192,SWZA.tsv
