speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,70,85,182,0.20588235294117646,28,10,21,11,0,50,SG56.tsv
4,151,152,417,0.24835526315789475,51,19,39,42,0,100,SG56.tsv
4,222,195,633,0.2846153846153846,68,35,61,58,0,150,SG56.tsv
4,262,213,855,0.3075117370892019,77,44,72,69,0,200,SG56.tsv
4,312,272,1177,0.2867647058823529,91,49,86,86,0,250,SG56.tsv
4,358,298,1376,0.30033557046979864,102,60,96,100,0,300,SG56.tsv
4,403,344,1698,0.2928779069767442,111,73,103,116,0,350,SG56.tsv
4,448,377,1969,0.29708222811671087,120,88,108,132,0,400,SG56.tsv
4,496,428,2335,0.2897196261682243,137,99,115,145,0,450,SG56.tsv
4,540,465,2632,0.2903225806451613,152,101,129,158,0,500,SG56.tsv
4,571,495,2865,0.2883838383838384,158,105,138,170,0,550,SG56.tsv
4,595,522,3083,0.2849616858237548,161,113,146,175,0,600,SG56.tsv
4,627,548,3286,0.28604014598540145,166,119,155,187,0,650,SG56.tsv
4,663,570,3494,0.29078947368421054,177,124,164,198,0,700,SG56.tsv
4,692,598,3707,0.28929765886287623,184,136,169,203,0,750,SG56.tsv
4,720,619,3916,0.29079159935379645,188,142,177,213,0,800,SG56.tsv
4,753,637,4166,0.29552590266875983,192,153,185,223,0,850,SG56.tsv
4,799,653,4398,0.305895865237366,202,167,196,234,0,900,SG56.tsv
4,841,680,4652,0.30919117647058825,221,172,200,248,0,950,SG56.tsv
4,861,706,4928,0.30488668555240794,231,175,200,255,0,1000,SG56.tsv
4,897,770,5509,0.29123376623376623,249,182,203,263,0,1050,SG56.tsv
4,942,802,5927,0.293640897755611,268,184,206,284,0,1100,SG56.tsv
4,980,839,6293,0.29201430274135876,274,198,212,296,0,1150,SG56.tsv
4,998,861,6522,0.2897793263646922,278,200,217,303,0,1200,SG56.tsv
4,1039,881,6774,0.2948354143019296,291,203,222,323,0,1250,SG56.tsv
4,1067,929,7122,0.2871367061356297,301,207,227,332,0,1300,SG56.tsv
4,1108,970,7478,0.28556701030927834,316,208,239,345,0,1350,SG56.tsv
4,1165,1009,7895,0.2886521308225966,334,215,254,362,0,1400,SG56.tsv
4,1183,1037,8276,0.2851976856316297,335,219,258,371,0,1450,SG56.tsv
4,1224,1052,8564,0.2908745247148289,346,224,270,384,0,1500,SG56.tsv
4,1255,1068,8869,0.2937734082397004,359,224,277,395,0,1550,SG56.tsv
4,1292,1087,9149,0.297148114075437,375,225,289,403,0,1600,SG56.tsv
4,1329,1109,9708,0.2995942290351668,383,232,296,418,0,1650,SG56.tsv
4,1369,1142,10097,0.2996935201401051,399,232,308,430,0,1700,SG56.tsv
4,1413,1162,10421,0.30400172117039587,417,234,323,439,0,1735,SG56.tsv
