speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,167,205,514,0.20365853658536584,56,59,40,12,0,50,S9WB.tsv
4,294,295,945,0.24915254237288137,99,77,76,42,0,100,S9WB.tsv
4,400,376,1431,0.26595744680851063,125,111,101,63,0,150,S9WB.tsv
4,562,530,2314,0.2650943396226415,190,156,133,83,0,200,S9WB.tsv
4,660,618,3091,0.2669902912621359,220,195,160,85,0,249,S9WB.tsv
