speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,87,115,245,0.1891304347826087,25,33,22,7,0,50,SCXG.tsv
4,152,191,561,0.19895287958115182,45,52,34,21,0,100,SCXG.tsv
4,209,236,806,0.22139830508474576,67,78,38,26,0,150,SCXG.tsv
4,279,316,1131,0.22072784810126583,95,98,45,41,0,200,SCXG.tsv
4,306,356,1378,0.2148876404494382,107,111,47,41,0,250,SCXG.tsv
4,327,387,1591,0.21124031007751937,118,120,47,42,0,300,SCXG.tsv
4,365,418,1815,0.21830143540669855,135,133,50,47,0,350,SCXG.tsv
4,409,457,2082,0.2237417943107221,144,143,61,61,0,400,SCXG.tsv
4,461,495,2346,0.23282828282828283,151,156,81,73,0,450,SCXG.tsv
4,517,526,2587,0.24572243346007605,159,170,95,93,0,500,SCXG.tsv
4,581,558,2939,0.26030465949820786,168,189,96,128,0,550,SCXG.tsv
4,621,589,3231,0.2635823429541596,173,198,107,143,0,600,SCXG.tsv
4,683,648,3616,0.26350308641975306,177,217,129,160,0,650,SCXG.tsv
4,730,665,3826,0.2744360902255639,183,230,145,172,0,700,SCXG.tsv
4,769,696,4073,0.2762212643678161,183,243,162,181,0,750,SCXG.tsv
4,813,722,4338,0.28150969529085873,183,261,177,192,0,800,SCXG.tsv
4,849,751,4650,0.2826231691078562,186,276,186,201,0,850,SCXG.tsv
4,876,784,4930,0.27933673469387754,187,284,199,206,0,900,SCXG.tsv
4,926,814,5270,0.2843980343980344,188,298,227,213,0,950,SCXG.tsv
4,967,865,5686,0.2794797687861272,188,310,247,222,0,1000,SCXG.tsv
4,992,906,5939,0.2737306843267108,189,319,259,225,0,1050,SCXG.tsv
4,1016,949,6232,0.26765015806111697,190,325,270,231,0,1100,SCXG.tsv
4,1079,990,6669,0.2724747474747475,193,347,304,235,0,1150,SCXG.tsv
4,1113,1017,6966,0.27359882005899705,193,358,317,245,0,1200,SCXG.tsv
4,1144,1038,7234,0.27552986512524086,202,365,326,251,0,1250,SCXG.tsv
4,1167,1062,7473,0.2747175141242938,202,374,331,260,0,1300,SCXG.tsv
4,1189,1081,7777,0.2749768732654949,209,378,335,267,0,1350,SCXG.tsv
4,1224,1103,8053,0.2774252039891206,211,389,347,277,0,1400,SCXG.tsv
4,1252,1135,8335,0.2757709251101322,221,400,349,282,0,1450,SCXG.tsv
4,1306,1167,8627,0.27977720651242505,238,417,368,283,0,1500,SCXG.tsv
4,1324,1204,8923,0.2749169435215947,239,424,375,286,0,1550,SCXG.tsv
4,1362,1234,9305,0.2759319286871961,244,437,393,288,0,1600,SCXG.tsv
4,1413,1257,9576,0.28102625298329353,245,456,416,296,0,1650,SCXG.tsv
4,1436,1277,9787,0.2811276429130775,250,463,421,302,0,1700,SCXG.tsv
4,1482,1298,10074,0.2854391371340524,263,480,435,304,0,1750,SCXG.tsv
4,1504,1316,10332,0.2857142857142857,267,488,442,307,0,1800,SCXG.tsv
4,1530,1334,10596,0.28673163418290853,278,495,445,312,0,1850,SCXG.tsv
4,1545,1361,10890,0.2837986774430566,279,502,450,314,0,1900,SCXG.tsv
4,1572,1372,11061,0.28644314868804666,289,509,458,316,0,1950,SCXG.tsv
4,1596,1394,11346,0.28622668579626975,294,517,466,319,0,2000,SCXG.tsv
4,1614,1411,11582,0.2859673990077959,304,520,469,321,0,2050,SCXG.tsv
4,1634,1429,11785,0.28586424072778166,312,525,471,326,0,2100,SCXG.tsv
4,1654,1445,12020,0.286159169550173,323,527,477,327,0,2150,SCXG.tsv
4,1684,1466,12348,0.28717598908594816,325,536,485,338,0,2200,SCXG.tsv
4,1716,1489,12680,0.28811282740094024,328,543,491,354,0,2250,SCXG.tsv
4,1741,1505,12933,0.28920265780730897,331,552,498,360,0,2300,SCXG.tsv
4,1763,1529,13174,0.2882603008502289,333,558,505,367,0,2335,SCXG.tsv
