speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,83,103,240,0.20145631067961164,14,32,26,11,0,50,STKW.tsv
4,210,206,652,0.25485436893203883,40,70,44,56,0,100,STKW.tsv
4,294,268,927,0.27425373134328357,53,97,66,78,0,150,STKW.tsv
4,362,317,1196,0.2854889589905363,80,109,83,90,0,200,STKW.tsv
4,433,378,1498,0.2863756613756614,99,123,98,113,0,250,STKW.tsv
4,487,409,1732,0.29767726161369196,117,131,110,129,0,300,STKW.tsv
4,526,434,1930,0.3029953917050691,128,136,123,139,0,350,STKW.tsv
4,586,481,2233,0.30457380457380456,140,156,141,149,0,400,STKW.tsv
4,677,549,2698,0.30828779599271405,174,183,157,163,0,450,STKW.tsv
4,734,606,3101,0.3028052805280528,197,207,164,166,0,500,STKW.tsv
4,794,658,3471,0.30167173252279633,218,223,174,179,0,550,STKW.tsv
4,841,681,3694,0.3087371512481645,227,232,193,189,0,600,STKW.tsv
4,889,716,3974,0.3104050279329609,241,239,206,203,0,650,STKW.tsv
4,954,751,4252,0.3175765645805593,260,263,211,220,0,700,STKW.tsv
4,1023,792,4624,0.3229166666666667,277,279,222,245,0,750,STKW.tsv
4,1079,825,4966,0.32696969696969697,298,291,231,259,0,800,STKW.tsv
4,1153,878,5411,0.3283029612756264,323,302,249,279,0,850,STKW.tsv
4,1204,907,5769,0.3318632855567806,330,311,273,290,0,900,STKW.tsv
4,1239,937,6003,0.3305763073639274,334,325,287,293,0,945,STKW.tsv
