speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,112,185,475,0.15135135135135136,45,40,27,0,0,50,S3YZ.tsv
4,300,330,1238,0.22727272727272727,113,90,97,0,0,100,S3YZ.tsv
4,365,398,1587,0.2292713567839196,135,115,115,0,0,150,S3YZ.tsv
4,526,556,2634,0.23651079136690648,190,150,186,0,0,200,S3YZ.tsv
4,615,639,3268,0.24061032863849766,223,172,220,0,0,250,S3YZ.tsv
4,672,710,3784,0.23661971830985915,240,190,242,0,0,300,S3YZ.tsv
4,790,771,4543,0.25616083009079116,262,201,274,53,0,350,S3YZ.tsv
4,899,841,5179,0.2672413793103448,292,208,302,97,0,400,S3YZ.tsv
4,970,878,5717,0.27619589977220954,320,209,320,121,0,450,S3YZ.tsv
4,1023,919,6154,0.27829162132752994,338,215,339,131,0,500,S3YZ.tsv
4,1083,968,6770,0.2797004132231405,361,227,356,139,0,550,S3YZ.tsv
4,1139,1028,7237,0.27699416342412453,377,231,375,156,0,600,S3YZ.tsv
4,1206,1059,7692,0.2847025495750708,401,232,395,178,0,650,S3YZ.tsv
4,1246,1090,8151,0.28577981651376144,412,234,409,191,0,700,S3YZ.tsv
4,1285,1117,8508,0.2876007162041182,430,237,422,196,0,750,S3YZ.tsv
4,1322,1145,9103,0.28864628820960697,445,241,439,197,0,800,S3YZ.tsv
4,1370,1171,9434,0.2924850555081127,466,243,457,204,0,850,S3YZ.tsv
4,1422,1202,9865,0.295757071547421,477,244,471,230,0,900,S3YZ.tsv
4,1463,1250,10390,0.2926,496,245,484,238,0,950,S3YZ.tsv
4,1497,1274,10768,0.29375981161695447,511,245,500,241,0,1000,S3YZ.tsv
4,1545,1302,11163,0.2966589861751152,526,245,511,263,0,1050,S3YZ.tsv
4,1639,1344,11844,0.3048735119047619,552,249,529,309,0,1100,S3YZ.tsv
4,1674,1373,12250,0.3048069919883467,563,250,532,329,0,1150,S3YZ.tsv
4,1749,1414,13116,0.30922913719943423,588,251,543,367,0,1200,S3YZ.tsv
4,1804,1454,13799,0.31017881705639616,609,254,554,387,0,1250,S3YZ.tsv
4,1865,1496,14296,0.3116644385026738,623,257,567,418,0,1300,S3YZ.tsv
4,1904,1523,14693,0.31254103742613265,639,258,579,428,0,1350,S3YZ.tsv
4,1944,1584,15552,0.3068181818181818,650,260,597,437,0,1400,S3YZ.tsv
4,1975,1617,16006,0.30534941249226966,658,261,611,445,0,1450,S3YZ.tsv
4,2018,1647,16396,0.306314511232544,670,264,617,467,0,1500,S3YZ.tsv
4,2031,1658,16619,0.3062424607961399,677,264,618,472,0,1522,S3YZ.tsv
