speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,97,128,277,0.189453125,29,27,19,22,0,50,STXT.tsv
4,189,200,546,0.23625,57,43,51,38,0,100,STXT.tsv
4,275,256,820,0.2685546875,83,65,69,58,0,150,STXT.tsv
4,357,319,1148,0.2797805642633229,104,91,76,86,0,200,STXT.tsv
4,445,384,1505,0.2897135416666667,118,128,95,104,0,250,STXT.tsv
4,489,440,1832,0.2778409090909091,132,132,107,118,0,300,STXT.tsv
4,572,505,2298,0.28316831683168314,160,155,120,137,0,350,STXT.tsv
4,613,556,2634,0.2756294964028777,171,170,125,147,0,400,STXT.tsv
4,676,627,3159,0.26953748006379585,183,196,128,169,0,450,STXT.tsv
4,729,654,3473,0.2786697247706422,193,213,130,193,0,500,STXT.tsv
4,782,702,3739,0.27849002849002846,210,228,140,204,0,550,STXT.tsv
4,826,739,3998,0.2794316644113667,216,237,156,217,0,600,STXT.tsv
4,889,799,4358,0.2781602002503129,242,241,182,224,0,650,STXT.tsv
4,915,820,4591,0.27896341463414637,249,245,190,231,0,700,STXT.tsv
4,949,848,4966,0.2797759433962264,262,254,195,238,0,750,STXT.tsv
4,1020,894,5436,0.28523489932885904,285,276,204,255,0,800,STXT.tsv
4,1068,929,5800,0.2874058127018299,301,297,209,261,0,850,STXT.tsv
4,1096,946,6105,0.28964059196617337,308,312,212,264,0,900,STXT.tsv
4,1180,1010,6872,0.29207920792079206,323,346,215,296,0,950,STXT.tsv
4,1270,1073,7471,0.2958993476234856,332,365,259,314,0,1000,STXT.tsv
4,1346,1110,8118,0.30315315315315317,341,379,266,360,0,1050,STXT.tsv
4,1417,1158,8836,0.3059153713298791,353,402,268,394,0,1100,STXT.tsv
4,1466,1197,9375,0.30618212197159567,362,413,276,415,0,1150,STXT.tsv
4,1521,1235,9910,0.3078947368421053,367,432,283,439,0,1200,STXT.tsv
4,1571,1272,10518,0.3087657232704403,385,446,286,454,0,1250,STXT.tsv
4,1625,1320,11376,0.3077651515151515,396,470,290,469,0,1300,STXT.tsv
4,1646,1327,11728,0.3100979653353429,398,477,294,477,0,1350,STXT.tsv
4,1694,1365,12351,0.31025641025641026,403,498,297,496,0,1400,STXT.tsv
4,1698,1377,12439,0.3082788671023965,403,500,297,498,0,1417,STXT.tsv
