speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,62,126,308,0.12301587301587301,31,31,0,0,0,50,SCPC.tsv
4,92,196,544,0.11734693877551021,45,44,3,0,0,100,SCPC.tsv
4,145,240,757,0.15104166666666666,60,61,24,0,0,150,SCPC.tsv
4,199,283,1037,0.17579505300353357,77,70,40,12,0,200,SCPC.tsv
4,260,325,1268,0.2,95,92,43,30,0,250,SCPC.tsv
4,337,356,1520,0.23665730337078653,110,101,71,55,0,300,SCPC.tsv
4,391,431,2003,0.22679814385150812,134,111,84,62,0,350,SCPC.tsv
4,422,499,2512,0.21142284569138275,146,118,95,63,0,400,SCPC.tsv
4,465,543,2928,0.21408839779005526,161,124,102,78,0,450,SCPC.tsv
4,516,583,3360,0.22126929674099485,178,135,111,92,0,500,SCPC.tsv
4,540,608,3640,0.22203947368421054,190,146,112,92,0,550,SCPC.tsv
4,560,667,4200,0.2098950524737631,199,151,114,96,0,600,SCPC.tsv
4,607,707,4550,0.21463932107496464,214,153,120,120,0,650,SCPC.tsv
4,635,747,4918,0.21251673360107096,222,163,121,129,0,700,SCPC.tsv
4,693,776,5245,0.22326030927835053,240,166,125,162,0,750,SCPC.tsv
4,722,803,5544,0.22478206724782068,249,170,133,170,0,800,SCPC.tsv
4,749,821,5788,0.22807551766138856,254,173,138,184,0,850,SCPC.tsv
4,785,836,6047,0.2347488038277512,265,174,146,200,0,900,SCPC.tsv
4,825,865,6436,0.2384393063583815,281,177,154,213,0,950,SCPC.tsv
4,857,909,6917,0.2356985698569857,291,183,158,225,0,1000,SCPC.tsv
4,892,930,7214,0.23978494623655913,298,188,164,242,0,1050,SCPC.tsv
4,911,954,7545,0.23873165618448638,305,189,167,250,0,1100,SCPC.tsv
4,946,971,7824,0.24356333676622038,314,202,170,260,0,1150,SCPC.tsv
4,986,1004,8162,0.2455179282868526,324,227,172,263,0,1200,SCPC.tsv
4,1035,1034,8504,0.25024177949709864,336,255,174,270,0,1250,SCPC.tsv
4,1065,1060,8849,0.2511792452830189,346,272,174,273,0,1300,SCPC.tsv
4,1102,1082,9142,0.2546210720887246,358,290,181,273,0,1350,SCPC.tsv
4,1126,1110,9437,0.2536036036036036,367,302,181,276,0,1400,SCPC.tsv
4,1153,1139,9964,0.25307287093942055,380,312,181,280,0,1450,SCPC.tsv
4,1177,1160,10243,0.2536637931034483,388,320,182,287,0,1500,SCPC.tsv
4,1193,1181,10453,0.25254022015241323,395,324,187,287,0,1550,SCPC.tsv
4,1226,1202,10780,0.2549916805324459,408,337,192,289,0,1600,SCPC.tsv
4,1246,1222,11062,0.2549099836333879,414,345,198,289,0,1650,SCPC.tsv
4,1274,1238,11316,0.2572697899838449,420,354,205,295,0,1700,SCPC.tsv
4,1331,1254,11598,0.26535087719298245,433,361,226,311,0,1750,SCPC.tsv
4,1341,1283,11927,0.2613016367887763,438,364,226,313,0,1800,SCPC.tsv
4,1351,1311,12218,0.257627765064836,442,370,226,313,0,1850,SCPC.tsv
4,1355,1313,12254,0.257996953541508,444,372,226,313,0,1852,SCPC.tsv
