Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
some more,2,656,"[131, 656, 657]",STA2.tsv
you know that,3,546,"[133, 546, 548]",STA2.tsv
that you,2,643,"[133, 643]",STA2.tsv
don't want,2,143,"[132, 143]",STA2.tsv
you've get,2,494,"[154, 407, 481, 494, 497]",STA2.tsv
one more,2,553,"[178, 553]",STA2.tsv
it do,2,500,"[292, 476, 500]",STA2.tsv
up with,2,316,"[55, 316]",STA2.tsv
then you,2,553,"[332, 553]",STA2.tsv
want any,2,464,"[132, 464]",STA2.tsv
nut in,2,498,"[497, 498]",STA2.tsv
nut,1,498,"[497, 498]",STA2.tsv
say i,2,550,"[510, 513, 550]",STA2.tsv
what colour be it,4,577,"[576, 577]",STA2.tsv
it be a robin's egg,5,586,"[585, 586]",STA2.tsv
want any more,3,674,"[132, 674]",STA2.tsv
i mean,2,175,"[5, 64, 175, 264, 283]",STA2.tsv
peacocks,1,17,"[15, 17]",STA2.tsv
be back,2,42,"[40, 42]",STA2.tsv
big duck,2,50,"[45, 50, 52]",STA2.tsv
be there,2,159,"[45, 159, 625, 656]",STA2.tsv
big,1,245,"[45, 52, 245, 283, 402, 406, 650, 651]",STA2.tsv
kind of,2,287,"[47, 130, 287, 335, 395, 654]",STA2.tsv
kind,1,651,"[47, 130, 395, 651, 654]",STA2.tsv
load of,2,49,"[17, 49, 406]",STA2.tsv
he just,2,335,"[56, 335, 337]",STA2.tsv
he's,1,359,"[56, 59, 359]",STA2.tsv
he doesn't,2,59,"[57, 59]",STA2.tsv
recently,1,232,"[59, 232]",STA2.tsv
stop,1,64,"[29, 64, 658]",STA2.tsv
i've,1,92,"[64, 92, 142, 320, 455, 527, 641]",STA2.tsv
like raspberries,2,69,"[66, 69]",STA2.tsv
about ten,2,71,"[29, 71]",STA2.tsv
them in,2,83,"[6, 83, 413, 479]",STA2.tsv
hedge,1,86,"[83, 86, 87]",STA2.tsv
it's like,2,161,"[87, 161, 221, 301, 681]",STA2.tsv
no it's,2,175,"[87, 175]",STA2.tsv
with her mum and,4,108,"[101, 108]",STA2.tsv
mum,1,164,"[108, 164, 242, 272, 289, 601, 641]",STA2.tsv
dad,1,230,"[108, 230, 335, 507, 512]",STA2.tsv
i dunno,2,130,"[82, 130]",STA2.tsv
and she,2,130,"[99, 130]",STA2.tsv
thank you very much,4,148,"[138, 148, 482]",STA2.tsv
very much,2,363,"[138, 363, 394, 482]",STA2.tsv
it's chocolate,2,175,"[174, 175]",STA2.tsv
not as,2,252,"[174, 252]",STA2.tsv
italian,1,192,"[183, 192]",STA2.tsv
and it's so,3,681,"[185, 681]",STA2.tsv
it's so,2,681,"[185, 681]",STA2.tsv
round the,2,188,"[17, 188]",STA2.tsv
the ice cream,3,195,"[164, 195]",STA2.tsv
chocolate ice cream,3,230,"[195, 230, 232, 672, 681]",STA2.tsv
sometimes,1,272,"[195, 272, 275, 289, 568, 599, 603]",STA2.tsv
i'd,1,312,"[195, 312, 406, 642]",STA2.tsv
them like,2,303,"[197, 303]",STA2.tsv
like ice,2,681,"[197, 681]",STA2.tsv
all do,2,241,"[240, 241]",STA2.tsv
a very,2,649,"[243, 649, 651]",STA2.tsv
you just don't,3,272,"[251, 272]",STA2.tsv
by the,2,253,"[29, 253, 256, 537]",STA2.tsv
usually,1,253,"[29, 253, 479]",STA2.tsv
by the time,3,256,"[253, 256]",STA2.tsv
the time,2,446,"[253, 446]",STA2.tsv
anyway,1,678,"[253, 678]",STA2.tsv
i have,2,264,"[232, 236, 264, 345, 427]",STA2.tsv
i i,2,281,"[264, 281, 291, 379, 555]",STA2.tsv
spaghetti bolognese,2,377,"[264, 375, 377]",STA2.tsv
no no,2,349,"[267, 349]",STA2.tsv
eat some,2,271,"[269, 271]",STA2.tsv
me and,2,309,"[88, 309, 351, 507, 564]",STA2.tsv
i love,2,322,"[283, 291, 293, 322, 382, 517, 682]",STA2.tsv
really really nice,3,360,"[92, 360]",STA2.tsv
use,1,382,"[333, 382, 413, 417, 479, 516, 605, 622, 626]",STA2.tsv
use to,2,622,"[382, 413, 417, 516, 605, 622]",STA2.tsv
put it,2,392,"[272, 392, 593, 597]",STA2.tsv
just to,2,512,"[395, 512]",STA2.tsv
next,1,614,"[397, 614]",STA2.tsv
a big,2,402,"[245, 283, 402]",STA2.tsv
really afford,2,405,"[402, 405]",STA2.tsv
i'd love to,3,642,"[406, 642]",STA2.tsv
in england,2,413,"[82, 86, 413]",STA2.tsv
england,1,413,"[110, 413]",STA2.tsv
i really like,3,415,"[66, 307, 415]",STA2.tsv
i really,2,415,"[281, 283, 415]",STA2.tsv
i can,2,418,"[252, 418, 681]",STA2.tsv
a film,2,441,"[440, 441]",STA2.tsv
yeah it's,2,651,"[443, 502, 651]",STA2.tsv
oh i'm,2,452,"[27, 452]",STA2.tsv
enough time,2,452,"[444, 452]",STA2.tsv
erm i,2,463,"[29, 463]",STA2.tsv
oh yeah erm,3,463,"[88, 463]",STA2.tsv
okay thank,2,465,"[137, 148, 465]",STA2.tsv
i just,2,468,"[33, 252, 468]",STA2.tsv
chocolate and,2,468,"[170, 468]",STA2.tsv
we should,2,479,"[76, 479]",STA2.tsv
eat more,2,479,"[252, 479]",STA2.tsv
for ice cream,3,502,"[157, 502]",STA2.tsv
in french,2,512,"[503, 512]",STA2.tsv
to say,2,516,"[512, 516]",STA2.tsv
do you know,3,562,"[518, 562, 564]",STA2.tsv
i've never,2,527,"[92, 320, 527]",STA2.tsv
never,1,527,"[232, 287, 320, 527, 615, 626, 641]",STA2.tsv
a long,2,618,"[529, 618]",STA2.tsv
long,1,618,"[531, 618]",STA2.tsv
fell,1,574,"[532, 574]",STA2.tsv
it be like,3,535,"[161, 535]",STA2.tsv
be like,2,535,"[192, 295, 535]",STA2.tsv
just have,2,558,"[252, 558]",STA2.tsv
i didn't,2,589,"[550, 589, 659, 661]",STA2.tsv
it in,2,593,"[272, 593]",STA2.tsv
what to,2,593,"[455, 593]",STA2.tsv
i don't really,3,597,"[82, 597]",STA2.tsv
sort of,2,597,"[310, 597]",STA2.tsv
be just,2,597,"[564, 597]",STA2.tsv
it be just,3,597,"[572, 597]",STA2.tsv
just get,2,599,"[335, 337, 599]",STA2.tsv
wander,1,603,"[17, 603]",STA2.tsv
dog and,2,651,"[603, 651, 658]",STA2.tsv
there use to be a,5,622,"[605, 622]",STA2.tsv
bury,1,613,"[609, 613, 635]",STA2.tsv
we've never,2,615,"[232, 615]",STA2.tsv
the gerbil,2,615,"[614, 615]",STA2.tsv
gerbil,1,615,"[614, 615]",STA2.tsv
oh do,2,617,"[562, 617]",STA2.tsv
just cos,2,619,"[263, 619]",STA2.tsv
you put,2,627,"[619, 627]",STA2.tsv
right there,2,621,"[566, 620, 621]",STA2.tsv
use to be a fence there,6,626,"[622, 626]",STA2.tsv
a fence there,3,627,"[626, 627]",STA2.tsv
a fence,2,629,"[626, 629]",STA2.tsv
really have,2,641,"[82, 641]",STA2.tsv
fluffy,1,651,"[643, 644, 651]",STA2.tsv
dog,1,643,"[603, 643, 644, 650, 651, 658]",STA2.tsv
a malamute,2,648,"[645, 647, 648]",STA2.tsv
malamute,1,655,"[648, 655]",STA2.tsv
away,1,654,"[574, 654]",STA2.tsv
go away,2,654,"[594, 596, 654]",STA2.tsv
have one,2,662,"[252, 642, 662]",STA2.tsv
be that your,3,678,"[668, 678]",STA2.tsv
die,1,682,"[150, 682, 683]",STA2.tsv
you're gonna,2,683,"[287, 683]",STA2.tsv
mm i'll,2,685,"[40, 685]",STA2.tsv
get some,2,685,"[76, 685]",STA2.tsv
to get,2,685,"[333, 685]",STA2.tsv
i know,2,552,"[69, 162, 394, 552]",STA2.tsv
that's the,2,579,"[160, 579]",STA2.tsv
know i,2,550,"[394, 550]",STA2.tsv
swedish,1,500,"[499, 500, 502]",STA2.tsv
it's swedish,2,502,"[500, 502]",STA2.tsv
i love chocolate,3,682,"[517, 682]",STA2.tsv
tree,1,556,"[548, 556, 599]",STA2.tsv
starling,1,592,"[579, 592]",STA2.tsv
a fluffy dog,3,644,"[643, 644]",STA2.tsv
gonna die for chocolate,4,683,"[682, 683]",STA2.tsv
a bike,2,103,"[82, 103]",STA2.tsv
bike,1,103,"[88, 97, 101, 103, 113]",STA2.tsv
to america,2,103,"[99, 103]",STA2.tsv
they ride a,3,103,"[101, 103]",STA2.tsv
and it be,3,585,"[234, 585]",STA2.tsv
yeah but,2,616,"[494, 616]",STA2.tsv
well it,2,629,"[500, 629]",STA2.tsv
your mouth,2,678,"[497, 678, 681]",STA2.tsv
and it,2,681,"[585, 681]",STA2.tsv
