Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
that's,1,21,"[14, 21, 35, 51, 74, 82, 122, 127, 172, 199, 243, 251, 265, 278, 280, 289, 290, 300, 302, 322, 323, 332, 344, 359, 369, 377, 469, 471, 474, 476, 502, 507, 511, 531, 552]",SZBD.tsv
four,1,162,"[14, 67, 82, 162, 252, 321, 432]",SZBD.tsv
i mean,2,103,"[14, 22, 103, 122, 126, 175, 296, 322, 362, 391, 394, 439, 444, 456, 466, 484, 494, 567]",SZBD.tsv
well that's,2,74,"[14, 74, 82, 265, 359, 469, 511]",SZBD.tsv
baby,1,20,"[17, 20, 366]",SZBD.tsv
get,1,21,"[20, 21, 27, 29, 30, 40, 63, 69, 120, 121, 126, 137, 139, 162, 164, 169, 171, 179, 190, 192, 199, 222, 243, 244, 245, 248, 251, 253, 256, 271, 278, 289, 292, 295, 303, 305, 322, 326, 332, 335, 357, 367, 385, 390, 396, 401, 403, 408, 448, 449, 450, 457, 470, 507, 518, 522, 531, 537, 549, 562]",SZBD.tsv
come,1,30,"[20, 30, 61, 81, 133, 145, 244, 309, 310, 312, 367, 396, 457, 471, 474, 507, 564, 565]",SZBD.tsv
still,1,154,"[20, 78, 154, 155, 156, 228, 229, 238, 268, 322, 332]",SZBD.tsv
get a,2,21,"[20, 21, 126, 169, 190, 251, 253, 278, 367, 390]",SZBD.tsv
have to,2,137,"[20, 137, 233, 234, 253, 324, 329, 403, 437, 472, 474, 535, 542, 550]",SZBD.tsv
do and,2,245,"[20, 130, 181, 245, 333]",SZBD.tsv
and erm,2,133,"[20, 67, 102, 133, 245, 256, 344, 348, 501, 505]",SZBD.tsv
job,1,21,"[20, 21, 251, 253, 319, 363, 518]",SZBD.tsv
be do,2,243,"[20, 243, 248, 256, 262, 300, 309, 484]",SZBD.tsv
as well,2,312,"[20, 218, 312, 496, 514]",SZBD.tsv
it be,2,146,"[20, 22, 126, 146, 216, 243, 244, 256, 309, 321, 341, 483, 497, 502, 544, 545, 549, 567]",SZBD.tsv
would have,2,499,"[20, 208, 347, 499, 504, 507]",SZBD.tsv
start,1,137,"[20, 22, 55, 65, 137, 145, 170, 243, 518]",SZBD.tsv
she be,2,141,"[20, 22, 141, 216, 525]",SZBD.tsv
be a,2,137,"[20, 137, 243, 346, 478, 499, 527, 549, 567]",SZBD.tsv
have a,2,174,"[20, 171, 174, 210, 218, 243, 256, 266, 278, 282, 290, 319, 391, 396, 499, 507, 509, 531, 542]",SZBD.tsv
would,1,157,"[20, 157, 181, 208, 229, 233, 300, 322, 334, 347, 478, 499, 504, 507, 531]",SZBD.tsv
be very,2,227,"[20, 216, 227, 266, 268, 316, 533, 542]",SZBD.tsv
from her,2,548,"[20, 548]",SZBD.tsv
it be a,3,243,"[20, 243, 567]",SZBD.tsv
so i,2,194,"[22, 194, 196, 248, 257, 268, 292, 296, 332, 344, 562]",SZBD.tsv
sort,1,166,"[4, 20, 22, 34, 44, 67, 69, 120, 126, 128, 166, 181, 202, 278, 290, 363, 367, 375, 441, 443, 522, 549, 559]",SZBD.tsv
a house,2,247,"[22, 247]",SZBD.tsv
house,1,252,"[22, 247, 252, 256, 268]",SZBD.tsv
something,1,139,"[24, 26, 44, 139, 220, 224, 233, 243, 244, 300, 374, 499, 565]",SZBD.tsv
know,1,26,"[21, 26, 35, 44, 56, 92, 137, 141, 146, 175, 194, 235, 238, 243, 244, 256, 257, 259, 260, 269, 271, 278, 282, 290, 292, 294, 295, 296, 300, 302, 306, 308, 326, 332, 344, 362, 387, 391, 396, 404, 421, 423, 443, 446, 448, 454, 456, 461, 463, 469, 481, 494, 497, 500, 507, 512, 518, 527, 528, 531, 536, 540, 542, 543, 549, 558]",SZBD.tsv
what i,2,103,"[26, 92, 103, 196, 326]",SZBD.tsv
i don't know,3,243,"[26, 92, 243, 257, 260, 269, 306, 421, 446, 456, 481, 527, 528, 549]",SZBD.tsv
that i,2,244,"[26, 118, 244, 256, 278, 290, 482, 549]",SZBD.tsv
i just,2,257,"[26, 257, 278, 332, 499, 531]",SZBD.tsv
know what,2,300,"[26, 92, 300, 558]",SZBD.tsv
what's,1,30,"[27, 30, 279, 292, 295]",SZBD.tsv
he's,1,243,"[27, 29, 63, 67, 75, 80, 82, 90, 92, 243, 244, 248, 251, 252, 256, 258, 277, 296, 306, 308, 378, 387, 395, 396, 398, 400, 401, 403, 414, 427, 434]",SZBD.tsv
what's it,2,279,"[27, 279]",SZBD.tsv
call,1,139,"[27, 65, 139, 529]",SZBD.tsv
yes,1,32,"[1, 32, 36, 65, 75, 96, 112, 125, 172, 226, 340, 341, 479, 530, 545]",SZBD.tsv
of course,2,44,"[15, 44, 126, 188, 456]",SZBD.tsv
and you,2,44,"[35, 40, 44, 139, 141, 293, 335, 367, 462, 464, 469, 477, 507, 542, 543]",SZBD.tsv
always,1,174,"[44, 174, 212, 243, 248, 252, 257, 322, 378, 470, 495, 501, 517, 549]",SZBD.tsv
you know,2,137,"[35, 44, 137, 141, 175, 243, 244, 256, 278, 282, 290, 292, 296, 300, 302, 308, 326, 332, 344, 362, 387, 391, 396, 443, 448, 469, 500, 507, 518, 531, 540, 542, 549, 558]",SZBD.tsv
god,1,139,"[44, 94, 139, 257, 366, 367, 516]",SZBD.tsv
and you know,3,469,"[44, 469, 542]",SZBD.tsv
no no,2,109,"[53, 86, 109, 243, 441]",SZBD.tsv
work,1,59,"[13, 35, 59, 63, 65, 75, 82, 126, 141, 150, 169, 233, 236, 238, 239, 243, 248, 256, 257, 293, 296, 322, 332, 344, 366, 367, 401, 408, 427, 455, 462, 469, 470, 489, 499, 566]",SZBD.tsv
company,1,64,"[63, 64, 65, 92, 118]",SZBD.tsv
it's a,2,63,"[35, 63, 66, 198, 278, 296, 323, 348, 482]",SZBD.tsv
people,1,162,"[63, 67, 162, 175, 206, 244, 296, 303, 367, 375, 444, 446, 454, 497, 514, 549]",SZBD.tsv
old,1,251,"[63, 251, 364]",SZBD.tsv
use to,2,252,"[63, 243, 252, 328, 457, 458, 461, 494, 497, 499, 548, 556]",SZBD.tsv
way,1,131,"[63, 131, 133, 208, 210, 243, 257, 258, 262, 285, 531]",SZBD.tsv
he go to,3,412,"[63, 412]",SZBD.tsv
in the old,3,458,"[63, 458]",SZBD.tsv
to be,2,296,"[63, 243, 296, 328, 367, 401, 403, 531]",SZBD.tsv
like that,2,233,"[63, 233, 248, 262, 332, 531, 545]",SZBD.tsv
deal with,2,244,"[63, 244, 550]",SZBD.tsv
of the,2,162,"[65, 78, 162, 174, 175, 256, 322, 346, 367, 412, 507, 549, 562]",SZBD.tsv
well in,2,458,"[65, 458]",SZBD.tsv
own company,2,67,"[64, 67]",SZBD.tsv
years,1,194,"[67, 194, 253, 256, 258, 262, 268, 298, 322, 363, 366, 367, 456, 493, 502, 542, 549, 553]",SZBD.tsv
away,1,199,"[67, 199, 225, 252, 311, 313, 324]",SZBD.tsv
five,1,360,"[67, 78, 360, 493]",SZBD.tsv
other people,2,367,"[67, 162, 367, 375, 514]",SZBD.tsv
set,1,484,"[67, 484]",SZBD.tsv
of them,2,282,"[67, 118, 282, 523, 549]",SZBD.tsv
pass,1,296,"[67, 296, 544]",SZBD.tsv
sort of er,3,202,"[69, 202]",SZBD.tsv
much,1,71,"[51, 71, 137, 179, 249, 300, 324, 367, 497, 546, 567]",SZBD.tsv
in it,2,75,"[52, 75]",SZBD.tsv
good,1,75,"[45, 75, 125, 126, 131, 141, 163, 169, 185, 190, 192, 214, 219, 231, 243, 244, 256, 278, 290, 377, 478, 511, 515]",SZBD.tsv
yeah so,2,201,"[75, 96, 201, 310, 561, 562]",SZBD.tsv
two,1,137,"[78, 137, 141, 210, 220, 252, 282, 469, 487, 499]",SZBD.tsv
the original,2,456,"[78, 456]",SZBD.tsv
four days,2,252,"[82, 252]",SZBD.tsv
days,1,141,"[82, 112, 141, 199, 210, 218, 252, 458]",SZBD.tsv
month,1,266,"[82, 225, 226, 266, 282, 412, 484, 562]",SZBD.tsv
a month,2,225,"[82, 225, 226, 282, 484]",SZBD.tsv
since,1,90,"[13, 90]",SZBD.tsv
new,1,99,"[90, 99, 100, 101, 112, 124, 133, 175, 179, 183, 207, 212, 266, 367, 370]",SZBD.tsv
say,1,90,"[51, 90, 93, 126, 139, 145, 175, 181, 216, 229, 243, 248, 253, 255, 278, 307, 326, 332, 369, 385, 401, 423, 425, 427, 457, 507, 509, 516, 531, 542]",SZBD.tsv
he's he's,2,434,"[90, 434]",SZBD.tsv
he say,2,243,"[90, 243, 401, 423, 425, 427, 531]",SZBD.tsv
i be,2,93,"[92, 93, 126, 194, 243, 256, 278, 287, 456, 499, 549]",SZBD.tsv
no i,2,194,"[92, 194, 290, 300, 316, 321, 323, 367, 497]",SZBD.tsv
week,1,243,"[92, 94, 112, 214, 243, 251, 322]",SZBD.tsv
i haven't,2,125,"[92, 125, 244, 322, 357, 456]",SZBD.tsv
that he,2,243,"[92, 243, 268, 531]",SZBD.tsv
where's,1,94,"[13, 94, 101]",SZBD.tsv
a week,2,251,"[94, 214, 251]",SZBD.tsv
new zealand,2,100,"[99, 100, 101, 112, 179]",SZBD.tsv
trip,1,106,"[97, 106, 107, 131, 133]",SZBD.tsv
vietnam,1,112,"[99, 112, 171, 174, 181, 183]",SZBD.tsv
a few,2,112,"[95, 112, 256, 366, 514]",SZBD.tsv
i've,1,118,"[1, 118, 125, 133, 175, 190, 225, 226, 238, 253, 256, 278, 310, 312, 322, 326, 499, 514, 540, 542]",SZBD.tsv
want,1,118,"[76, 86, 118, 126, 130, 133, 146, 174, 210, 243, 244, 256, 257, 298, 300, 332, 333, 348, 367, 471]",SZBD.tsv
alright,1,265,"[118, 265, 475]",SZBD.tsv
kid,1,497,"[118, 318, 494, 497, 499, 518, 537]",SZBD.tsv
one of them,3,523,"[118, 523]",SZBD.tsv
we've,1,120,"[99, 120, 179, 181, 208, 212, 222, 353, 357, 363]",SZBD.tsv
or anything,2,297,"[120, 297]",SZBD.tsv
else,1,120,"[35, 86, 120, 244, 324, 369, 544]",SZBD.tsv
friend,1,251,"[122, 251, 346]",SZBD.tsv
wonderful,1,206,"[117, 124, 206]",SZBD.tsv
every,1,174,"[124, 174, 245, 326, 426]",SZBD.tsv
and her,2,251,"[124, 251]",SZBD.tsv
go off,2,375,"[124, 375]",SZBD.tsv
be go,2,145,"[124, 126, 145, 363, 433, 490, 493]",SZBD.tsv
so she's,2,126,"[17, 126, 342]",SZBD.tsv
look at,2,126,"[43, 126, 153, 171]",SZBD.tsv
a very,2,198,"[126, 198, 257, 344, 499, 542]",SZBD.tsv
whatever,1,251,"[126, 251, 320, 558, 560]",SZBD.tsv
do it,2,126,"[121, 126, 131, 244, 257, 258, 260, 262, 323, 401, 484]",SZBD.tsv
find,1,169,"[126, 169, 248, 249, 256, 264, 300, 308, 321, 332, 367, 370, 374, 497, 549, 551, 554]",SZBD.tsv
the same,2,293,"[126, 293, 322, 367, 518]",SZBD.tsv
ago,1,282,"[126, 282, 429, 432, 527]",SZBD.tsv
work and,2,332,"[126, 332, 462]",SZBD.tsv
and i,2,169,"[126, 169, 181, 243, 244, 248, 256, 257, 278, 348, 367, 425, 466, 492, 499, 507, 509, 510, 531, 548, 554]",SZBD.tsv
happen,1,126,"[35, 126, 137, 243, 256, 300, 369, 466]",SZBD.tsv
i say,2,139,"[126, 139, 181, 278, 531]",SZBD.tsv
i have,2,171,"[35, 171, 233, 251, 253, 282, 290, 321, 523, 531, 549, 565]",SZBD.tsv
that you,2,456,"[171, 181, 456, 469]",SZBD.tsv
next to,2,466,"[171, 466]",SZBD.tsv
and there be,3,529,"[171, 529]",SZBD.tsv
i have a,3,290,"[171, 290, 531]",SZBD.tsv
of a,2,567,"[171, 367, 567]",SZBD.tsv
first,1,233,"[173, 233, 287, 412, 562]",SZBD.tsv
i've hear,2,175,"[1, 175]",SZBD.tsv
place,1,175,"[103, 137, 145, 148, 175, 181, 207, 208, 264, 293]",SZBD.tsv
nice,1,299,"[175, 208, 216, 299, 300]",SZBD.tsv
time to,2,175,"[174, 175, 244, 333, 469]",SZBD.tsv
lot,1,175,"[74, 139, 175, 323, 396, 398, 454, 490, 494, 548]",SZBD.tsv
to new zealand,3,179,"[99, 179]",SZBD.tsv
we've be to,3,179,"[99, 179, 208]",SZBD.tsv
we've be,2,353,"[99, 179, 208, 353, 357, 363]",SZBD.tsv
to vietnam,2,174,"[99, 174, 181]",SZBD.tsv
probably,1,533,"[181, 333, 533]",SZBD.tsv
vietnamese,1,190,"[183, 190, 194]",SZBD.tsv
and there,2,529,"[183, 529]",SZBD.tsv
all the,2,245,"[185, 208, 210, 224, 245, 251, 256, 278, 285, 497]",SZBD.tsv
see,1,185,"[167, 168, 185, 187, 224, 228, 237, 291, 296, 306, 326, 354, 363, 367, 369, 475, 510, 542]",SZBD.tsv
and the,2,185,"[143, 185, 208, 243, 290, 335, 363, 496, 500, 507]",SZBD.tsv
on but,2,565,"[185, 393, 565]",SZBD.tsv
shall,1,443,"[187, 443, 569]",SZBD.tsv
of that,2,191,"[1, 191, 256, 549]",SZBD.tsv
to a,2,251,"[208, 251, 514]",SZBD.tsv
place and,2,293,"[208, 293]",SZBD.tsv
to go,2,208,"[174, 208, 212, 243, 256, 416, 427, 461, 469, 494]",SZBD.tsv
the way,2,243,"[208, 210, 243, 257, 285, 531]",SZBD.tsv
a lot,2,208,"[74, 208, 248, 323, 490, 494, 542, 548]",SZBD.tsv
they do,2,210,"[201, 210, 317, 538, 560]",SZBD.tsv
and we've,2,212,"[99, 212]",SZBD.tsv
somewhere,1,212,"[137, 139, 146, 212, 544]",SZBD.tsv
course,1,214,"[15, 188, 214, 341, 456]",SZBD.tsv
friends,1,390,"[214, 381, 385, 387, 390, 396, 398, 408, 508, 509]",SZBD.tsv
and then the,3,518,"[214, 518]",SZBD.tsv
and she be,3,216,"[141, 216, 525]",SZBD.tsv
might,1,260,"[218, 220, 260, 296]",SZBD.tsv
night,1,220,"[137, 220, 245, 251, 321, 326]",SZBD.tsv
early,1,251,"[222, 251]",SZBD.tsv
next,1,174,"[171, 174, 224, 266, 289, 374, 466, 499, 507]",SZBD.tsv
on a,2,484,"[224, 322, 484, 562]",SZBD.tsv
ever,1,226,"[56, 226, 243, 375, 391, 460, 507, 509]",SZBD.tsv
speak,1,228,"[199, 200, 228, 229, 439]",SZBD.tsv
interest,1,332,"[232, 266, 268, 277, 332, 479, 531]",SZBD.tsv
not at all,3,242,"[241, 242, 274]",SZBD.tsv
difficult,1,198,"[21, 198, 204, 248, 249, 256, 278, 367]",SZBD.tsv
i find it,3,308,"[248, 249, 308, 321, 497, 549, 554]",SZBD.tsv
get a job,3,253,"[21, 251, 253]",SZBD.tsv
retire,1,253,"[251, 253, 256, 360, 367, 370, 453]",SZBD.tsv
for years i,3,456,"[253, 456]",SZBD.tsv
to get,2,457,"[253, 457, 549, 562]",SZBD.tsv
do it your way,4,262,"[258, 262]",SZBD.tsv
be do it,3,484,"[262, 484]",SZBD.tsv
very interest,2,531,"[266, 268, 531]",SZBD.tsv
in that,2,268,"[139, 141, 196, 243, 268, 367]",SZBD.tsv
he do,2,268,"[256, 257, 268, 271, 272, 375]",SZBD.tsv
i should,2,268,"[263, 268, 520]",SZBD.tsv
occasion,1,268,"[248, 268, 296, 321, 523]",SZBD.tsv
there be,2,171,"[139, 171, 248, 268, 278, 318, 423, 529, 534, 549]",SZBD.tsv
cos i,2,269,"[256, 269, 282, 456, 478, 499, 507, 556]",SZBD.tsv
they go,2,554,"[269, 289, 554]",SZBD.tsv
do he do he,4,375,"[272, 375]",SZBD.tsv
do he,2,272,"[68, 243, 272, 375, 412, 436]",SZBD.tsv
at all,2,277,"[241, 242, 274, 277, 282, 284, 285]",SZBD.tsv
live,1,289,"[282, 289, 293, 316, 346, 522]",SZBD.tsv
that's the,2,289,"[199, 278, 289, 300, 323, 471, 502, 531]",SZBD.tsv
hear,1,292,"[1, 175, 292, 295]",SZBD.tsv
when you,2,295,"[21, 97, 295, 512, 518]",SZBD.tsv
you don't,2,464,"[295, 464, 469, 512]",SZBD.tsv
go on,2,295,"[139, 292, 295, 363, 493]",SZBD.tsv
even,1,295,"[256, 295, 322, 326, 496, 507]",SZBD.tsv
tell me,2,303,"[97, 303]",SZBD.tsv
they get,2,518,"[303, 305, 518]",SZBD.tsv
must,1,426,"[305, 425, 426, 432, 499, 507, 527, 562]",SZBD.tsv
be just,2,544,"[305, 544]",SZBD.tsv
son,1,290,"[19, 290, 307, 448, 449]",SZBD.tsv
do in,2,309,"[196, 309]",SZBD.tsv
but i do,3,315,"[196, 256, 314, 315]",SZBD.tsv
but i,2,196,"[125, 133, 196, 233, 244, 256, 314, 315, 316, 328, 332, 362, 363, 439, 484, 523, 533, 549, 565]",SZBD.tsv
i do,2,278,"[196, 278, 314, 315, 326, 367, 458]",SZBD.tsv
that they're,2,318,"[43, 318]",SZBD.tsv
many,1,318,"[161, 318, 356]",SZBD.tsv
at home,2,318,"[248, 251, 279, 318, 335, 373]",SZBD.tsv
able to,2,318,"[141, 318, 366]",SZBD.tsv
can't,1,318,"[244, 257, 298, 300, 318, 332, 439]",SZBD.tsv
a job,2,319,"[21, 251, 319]",SZBD.tsv
i've get,2,322,"[190, 278, 322, 326]",SZBD.tsv
be work,2,322,"[239, 256, 322]",SZBD.tsv
the time,2,251,"[162, 251, 256, 322, 361]",SZBD.tsv
saturday,1,251,"[139, 251, 322]",SZBD.tsv
the house,2,322,"[252, 256, 322, 372]",SZBD.tsv
there or,2,322,"[297, 322]",SZBD.tsv
funny,1,322,"[294, 322, 439, 443]",SZBD.tsv
i mean i,3,456,"[322, 456, 494]",SZBD.tsv
have the,2,322,"[256, 312, 321, 322, 346, 372, 387, 484]",SZBD.tsv
time but,2,322,"[244, 322, 484]",SZBD.tsv
when they,2,322,"[308, 322, 554]",SZBD.tsv
but it's not,3,567,"[322, 567]",SZBD.tsv
be away,2,324,"[225, 252, 324]",SZBD.tsv
allow,1,531,"[324, 531]",SZBD.tsv
have he,2,326,"[30, 259, 326, 385]",SZBD.tsv
tea,1,326,"[85, 326]",SZBD.tsv
do but,2,326,"[196, 300, 326]",SZBD.tsv
every night,2,326,"[245, 326]",SZBD.tsv
he be,2,326,"[243, 256, 300, 325, 326, 416, 450, 533]",SZBD.tsv
be able to,3,328,"[141, 328, 366]",SZBD.tsv
i use to,3,494,"[328, 494, 497, 499, 548, 556]",SZBD.tsv
tell,1,303,"[97, 244, 303, 329]",SZBD.tsv
you want,2,174,"[76, 174, 333, 348, 471]",SZBD.tsv
what you,2,297,"[243, 297, 333, 348, 476]",SZBD.tsv
some time,2,348,"[333, 348, 429]",SZBD.tsv
to to,2,484,"[333, 484]",SZBD.tsv
where you,2,471,"[335, 471]",SZBD.tsv
be at,2,523,"[248, 335, 523]",SZBD.tsv
long,1,339,"[143, 278, 282, 339, 367, 484, 485, 527, 531]",SZBD.tsv
would have be,3,504,"[347, 504, 507]",SZBD.tsv
have be,2,347,"[141, 347, 432, 504, 507, 527, 539]",SZBD.tsv
that and,2,349,"[243, 349, 363, 499, 531, 542]",SZBD.tsv
talk,1,359,"[353, 357, 359, 391, 425, 448, 469]",SZBD.tsv
reach,1,368,"[234, 368]",SZBD.tsv
age,1,234,"[125, 234, 360, 368]",SZBD.tsv
you won't,2,368,"[297, 368]",SZBD.tsv
but you,2,368,"[302, 308, 323, 332, 368, 443]",SZBD.tsv
then you,2,372,"[137, 139, 372, 462, 520]",SZBD.tsv
have no,2,381,"[279, 381]",SZBD.tsv
holiday,1,381,"[95, 174, 375, 381, 518]",SZBD.tsv
school,1,507,"[387, 507, 518, 554]",SZBD.tsv
all just,2,387,"[367, 387, 544]",SZBD.tsv
a party,2,391,"[251, 391]",SZBD.tsv
i mean you know,4,391,"[362, 391]",SZBD.tsv
talk to,2,469,"[391, 469]",SZBD.tsv
get on,2,403,"[40, 403]",SZBD.tsv
and he,2,416,"[30, 243, 256, 278, 293, 308, 332, 388, 416, 425, 531, 533]",SZBD.tsv
and he be,3,533,"[416, 533]",SZBD.tsv
i don't,2,56,"[26, 56, 86, 92, 139, 243, 248, 256, 257, 260, 269, 282, 290, 292, 306, 367, 421, 425, 446, 456, 470, 481, 527, 528, 549]",SZBD.tsv
he go,2,256,"[63, 256, 412, 421]",SZBD.tsv
talk about,2,425,"[353, 425]",SZBD.tsv
and he say well,4,531,"[425, 531]",SZBD.tsv
he's be,2,427,"[248, 427, 434]",SZBD.tsv
give,1,427,"[233, 243, 244, 340, 344, 427, 469, 497, 514, 540]",SZBD.tsv
must have be,3,507,"[432, 507, 527]",SZBD.tsv
a whole,2,444,"[194, 444]",SZBD.tsv
whole,1,243,"[194, 243, 444, 529, 531, 541]",SZBD.tsv
meet,1,448,"[251, 297, 298, 448, 484]",SZBD.tsv
be talk,2,448,"[353, 357, 448]",SZBD.tsv
i'd,1,448,"[133, 256, 278, 366, 448, 478, 544]",SZBD.tsv
quite a,2,448,"[74, 95, 248, 256, 377, 448, 497, 548]",SZBD.tsv
don't know,2,454,"[26, 92, 260, 269, 421, 446, 454, 456, 512, 527, 528, 549]",SZBD.tsv
seat,1,477,"[462, 477]",SZBD.tsv
ring,1,477,"[35, 137, 477, 507, 509, 531]",SZBD.tsv
sometimes you,2,535,"[469, 535]",SZBD.tsv
sometimes,1,469,"[256, 278, 469, 535, 537]",SZBD.tsv
