speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,58,190,801,0.30526315789473685,0,50,S954.tsv
2,65,198,678,0.3282828282828283,50,100,S954.tsv
2,56,183,550,0.30601092896174864,100,150,S954.tsv
2,53,189,563,0.2804232804232804,150,200,S954.tsv
2,66,192,723,0.34375,200,250,S954.tsv
2,45,182,538,0.24725274725274726,250,300,S954.tsv
2,42,161,385,0.2608695652173913,300,350,S954.tsv
2,73,200,533,0.365,350,400,S954.tsv
2,48,168,419,0.2857142857142857,400,450,S954.tsv
2,40,161,393,0.2484472049689441,450,500,S954.tsv
2,47,162,418,0.29012345679012347,500,550,S954.tsv
2,59,178,548,0.33146067415730335,550,600,S954.tsv
2,46,167,391,0.2754491017964072,600,650,S954.tsv
2,52,167,403,0.31137724550898205,650,700,S954.tsv
2,57,196,566,0.29081632653061223,700,750,S954.tsv
2,50,224,540,0.22321428571428573,750,800,S954.tsv
2,64,206,572,0.3106796116504854,800,850,S954.tsv
2,58,180,537,0.32222222222222224,850,900,S954.tsv
2,45,168,426,0.26785714285714285,900,950,S954.tsv
2,45,157,467,0.28662420382165604,950,993,S954.tsv
