speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,24,169,489,0.14201183431952663,0,50,SUPB.tsv
2,53,180,532,0.29444444444444445,50,100,SUPB.tsv
2,45,146,365,0.3082191780821918,100,150,SUPB.tsv
2,37,145,385,0.25517241379310346,150,200,SUPB.tsv
2,32,150,338,0.21333333333333335,200,250,SUPB.tsv
2,55,194,496,0.28350515463917525,250,300,SUPB.tsv
2,50,178,463,0.2808988764044944,300,350,SUPB.tsv
2,54,196,503,0.2755102040816326,350,400,SUPB.tsv
2,43,143,443,0.3006993006993007,400,450,SUPB.tsv
2,44,147,336,0.29931972789115646,450,495,SUPB.tsv
