speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,48,168,559,0.2857142857142857,0,50,S2LC.tsv
2,64,209,808,0.3062200956937799,50,100,S2LC.tsv
2,49,166,557,0.29518072289156627,100,150,S2LC.tsv
2,49,203,596,0.2413793103448276,150,200,S2LC.tsv
2,36,152,400,0.23684210526315788,200,250,S2LC.tsv
2,34,114,317,0.2982456140350877,250,300,S2LC.tsv
2,65,196,655,0.33163265306122447,300,350,S2LC.tsv
2,50,183,598,0.273224043715847,350,400,S2LC.tsv
2,61,170,492,0.3588235294117647,400,450,S2LC.tsv
2,53,161,485,0.32919254658385094,450,500,S2LC.tsv
2,47,172,517,0.27325581395348836,500,550,S2LC.tsv
2,55,191,560,0.2879581151832461,550,600,S2LC.tsv
2,45,154,381,0.2922077922077922,600,650,S2LC.tsv
2,36,136,352,0.2647058823529412,650,700,S2LC.tsv
2,55,188,520,0.2925531914893617,700,750,S2LC.tsv
2,13,188,521,0.06914893617021277,750,800,S2LC.tsv
2,42,143,457,0.2937062937062937,800,849,S2LC.tsv
