speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,41,195,685,0.21025641025641026,0,50,SP7F.tsv
2,38,179,548,0.2122905027932961,50,100,SP7F.tsv
2,34,152,383,0.2236842105263158,100,150,SP7F.tsv
2,50,173,493,0.28901734104046245,150,200,SP7F.tsv
2,55,190,503,0.2894736842105263,200,250,SP7F.tsv
2,46,194,561,0.23711340206185566,250,300,SP7F.tsv
2,57,176,562,0.32386363636363635,300,350,SP7F.tsv
2,37,161,461,0.22981366459627328,350,400,SP7F.tsv
2,44,147,354,0.29931972789115646,400,450,SP7F.tsv
2,63,166,447,0.3795180722891566,450,500,SP7F.tsv
2,59,197,513,0.29949238578680204,500,550,SP7F.tsv
2,0,8,8,0.0,550,551,SP7F.tsv
