speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,47,153,385,0.30718954248366015,0,50,ST64.tsv
2,54,165,494,0.32727272727272727,50,100,ST64.tsv
2,54,177,520,0.3050847457627119,100,150,ST64.tsv
2,53,185,497,0.2864864864864865,150,200,ST64.tsv
2,60,191,608,0.31413612565445026,200,250,ST64.tsv
2,46,160,437,0.2875,250,300,ST64.tsv
2,35,121,319,0.2892561983471074,300,350,ST64.tsv
2,59,174,583,0.3390804597701149,350,400,ST64.tsv
2,46,142,398,0.323943661971831,400,450,ST64.tsv
2,9,65,97,0.13846153846153847,450,461,ST64.tsv
