speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,35,125,290,0.28,0,50,SH63.tsv
2,46,160,429,0.2875,50,100,SH63.tsv
2,43,151,420,0.2847682119205298,100,150,SH63.tsv
2,47,140,333,0.3357142857142857,150,200,SH63.tsv
2,41,153,339,0.2679738562091503,200,250,SH63.tsv
2,37,162,441,0.22839506172839505,250,300,SH63.tsv
2,41,168,437,0.24404761904761904,300,350,SH63.tsv
2,34,142,343,0.23943661971830985,350,400,SH63.tsv
2,40,120,281,0.3333333333333333,400,450,SH63.tsv
2,31,126,268,0.24603174603174602,450,500,SH63.tsv
2,49,126,319,0.3888888888888889,500,550,SH63.tsv
2,54,170,490,0.3176470588235294,550,600,SH63.tsv
2,20,113,219,0.17699115044247787,600,618,SH63.tsv
