speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,153,413,0.24183006535947713,0,50,SXFD.tsv
2,43,134,347,0.3208955223880597,50,100,SXFD.tsv
2,40,141,344,0.28368794326241137,100,150,SXFD.tsv
2,49,152,343,0.3223684210526316,150,200,SXFD.tsv
2,39,155,361,0.25161290322580643,200,250,SXFD.tsv
2,37,147,328,0.25170068027210885,250,300,SXFD.tsv
2,35,127,291,0.2755905511811024,300,350,SXFD.tsv
2,54,152,400,0.35526315789473684,350,400,SXFD.tsv
2,53,161,349,0.32919254658385094,400,450,SXFD.tsv
2,49,187,580,0.2620320855614973,450,500,SXFD.tsv
2,46,156,421,0.2948717948717949,500,550,SXFD.tsv
2,52,142,355,0.36619718309859156,550,600,SXFD.tsv
2,37,140,290,0.2642857142857143,600,650,SXFD.tsv
2,35,156,393,0.22435897435897437,650,700,SXFD.tsv
2,51,169,448,0.30177514792899407,700,750,SXFD.tsv
2,39,146,321,0.2671232876712329,750,800,SXFD.tsv
2,32,139,341,0.2302158273381295,800,850,SXFD.tsv
2,17,98,214,0.17346938775510204,850,883,SXFD.tsv
