speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,30,142,345,0.2112676056338028,0,50,S5HH.tsv
2,35,146,430,0.23972602739726026,50,100,S5HH.tsv
2,20,163,405,0.12269938650306748,100,150,S5HH.tsv
2,44,169,452,0.2603550295857988,150,200,S5HH.tsv
2,36,145,361,0.2482758620689655,200,250,S5HH.tsv
2,37,129,338,0.2868217054263566,250,300,S5HH.tsv
2,59,231,685,0.2554112554112554,300,350,S5HH.tsv
2,38,148,411,0.25675675675675674,350,400,S5HH.tsv
2,30,187,484,0.16042780748663102,400,450,S5HH.tsv
2,46,148,423,0.3108108108108108,450,500,S5HH.tsv
2,45,156,418,0.28846153846153844,500,549,S5HH.tsv
