speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,89,416,1225,0.21394230769230768,0,50,SPXW.tsv
2,60,231,553,0.2597402597402597,50,100,SPXW.tsv
2,43,189,492,0.2275132275132275,100,150,SPXW.tsv
2,50,223,583,0.2242152466367713,150,200,SPXW.tsv
2,51,268,725,0.19029850746268656,200,250,SPXW.tsv
2,54,200,528,0.27,250,300,SPXW.tsv
2,86,273,913,0.315018315018315,300,350,SPXW.tsv
2,72,230,777,0.3130434782608696,350,400,SPXW.tsv
2,72,252,762,0.2857142857142857,400,450,SPXW.tsv
2,85,253,996,0.3359683794466403,450,500,SPXW.tsv
2,31,155,374,0.2,500,550,SPXW.tsv
2,29,131,336,0.22137404580152673,550,600,SPXW.tsv
2,72,222,736,0.32432432432432434,600,650,SPXW.tsv
2,54,145,490,0.3724137931034483,650,690,SPXW.tsv
