speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,58,245,637,0.23673469387755103,0,50,SDAJ.tsv
2,43,181,444,0.23756906077348067,50,100,SDAJ.tsv
2,55,223,609,0.24663677130044842,100,150,SDAJ.tsv
2,63,265,735,0.23773584905660378,150,200,SDAJ.tsv
2,64,231,670,0.27705627705627706,200,250,SDAJ.tsv
2,51,169,410,0.30177514792899407,250,300,SDAJ.tsv
2,57,171,404,0.3333333333333333,300,350,SDAJ.tsv
2,45,168,418,0.26785714285714285,350,400,SDAJ.tsv
2,58,194,520,0.29896907216494845,400,450,SDAJ.tsv
2,70,222,580,0.3153153153153153,450,500,SDAJ.tsv
2,73,236,659,0.3093220338983051,500,550,SDAJ.tsv
2,57,172,451,0.3313953488372093,550,600,SDAJ.tsv
2,33,103,206,0.32038834951456313,600,627,SDAJ.tsv
